"symbol","statistic"
"CTD-3193O13.9",3.42557737175783
"TUBA1B",3.27122032361547
"MLLT1",3.2694771922647
"PCDH1",3.2172356804175
"SRCAP",3.18108409469631
"PRR19",3.17810748151178
"DCHS1",3.17581033473037
"ATP6V0D1",3.1553054313526
"TTBK1",3.11828721804156
"CALM3",3.10099642842011
"DLGAP3",3.09664407832036
"PRR5",3.08190731688736
"RAB3A",3.06406456616535
"RAB1B",3.06040841220668
"HRAS",3.03347197654392
"TNIP1",3.01817069342478
"DIO3",3.01452674626638
"SLC4A3",3.00603288475397
"MPND",3.00427231413293
"KCNQ2",2.98211947058836
"PKM",2.98086660702313
"DMWD",2.9760299849307
"PPP1CA",2.96972151876264
"ZP3",2.96004757494338
"LPHN1",2.95828607340921
"MYO18A",2.95710415900385
"CLN6",2.95245098897124
"NUDT14",2.95020993761697
"STX1B",2.9492357745868
"PPP2R1A",2.9453202840186
"EEF1A2",2.94150952040599
"TCN2",2.9256308457581
"CIB2",2.92219087840658
"PAFAH1B3",2.91704870560543
"LY6E",2.91477772074029
"TH",2.91347548473989
"AMBRA1",2.90170303163743
"ETV4",2.90072321894517
"TRAPPC9",2.90031084740746
"TPBGL",2.89843524858568
"PHB",2.89191192426002
"PNMA5",2.89176925963425
"ZNF423",2.88762408534432
"PRDX2",2.88279835710882
"HCN2",2.87851933397759
"AC092171.4",2.87687790195294
"PINK1",2.8739863631613
"KIF21B",2.87103845341696
"RP11-54O7.1",2.8706303192089
"BCL9L",2.85907708164201
"RSG1",2.8581029072308
"POLR2E",2.8531282862708
"MAPK8IP1",2.85244091468939
"PRKAR1B",2.85048636549429
"PPP2R4",2.84681267419513
"JUP",2.84632443261651
"CHRNB2",2.84508059722783
"RPS9",2.83489823918476
"AC013283.1",2.81725075464003
"GAPDH",2.81591619566859
"MAZ",2.81435912210952
"TMEM151B",2.81217349037143
"GNG8",2.79533085995974
"ACTL6B",2.79040238075319
"DEAF1",2.78850380780285
"SEPT5",2.78176331403522
"R3HCC1",2.78163830262842
"NACAD",2.77828452057085
"ALDOA",2.77438214274471
"DLG5",2.77347287829262
"WDR6",2.76904810564906
"SPTB",2.76709866609672
"ST6GALNAC6",2.75781138080718
"DGCR5",2.75367449167446
"RIMS4",2.7517950845506
"DPYSL5",2.74723210712294
"LHFPL4",2.74603875403713
"VAT1",2.7369167968379
"C1orf95",2.73254071215587
"PUF60",2.73251730447798
"MMP24",2.73216993244662
"LDOC1",2.7174218324821
"PRRC2A",2.71663900339162
"TUBB4B",2.71556610999986
"NSMF",2.71549766692873
"USP5",2.71266100578772
"AK1",2.71130706254608
"ECSIT",2.7071704585451
"OGDH",2.70669220270003
"CYC1",2.7063534063377
"SLC25A23",2.70340369356846
"RHOBTB2",2.6996736371483
"GSK3A",2.69822028198615
"LL22NC03-86G7.1",2.69699194019908
"FIS1",2.69488062141877
"DCTN1",2.69270300642749
"CAMK1",2.69240965956856
"GNB2",2.68856760089994
"PC",2.68657017888795
"ABCA3",2.68641558224996
"CCDC97",2.68549816568072
"NCS1",2.67566391511394
"ACO2",2.67198562719947
"APEH",2.66840981882304
"SBF1",2.66378724196687
"NACC1",2.66305662858147
"TMSB10",2.66109136289874
"NEURL",2.65863485697805
"RNF40",2.65648924900857
"KCTD17",2.65561090625103
"CHMP1A",2.65492865608258
"B4GALT2",2.65108532344832
"CLIP2",2.65027865328629
"MT3",2.6478294934315
"VAC14",2.64282066105329
"GNG3",2.64245513916648
"ETNK2",2.64154390869834
"SIRT2",2.63846889432121
"APBB1",2.63796024716214
"SPTBN2",2.63740238213504
"PLBD2",2.63662648376626
"CUEDC2",2.6355107803794
"PKN1",2.63347404845111
"SDSL",2.63159196655872
"GADD45GIP1",2.62859394274744
"TUFM",2.62821219278185
"PGD",2.62663990979549
"GPR153",2.61733504035691
"ZC3H7B",2.61141376199854
"AP2M1",2.6072141332288
"UQCRC1",2.60636772201385
"C7orf43",2.60508086560879
"CDK16",2.60411882411681
"EDC4",2.60309644206186
"POLR2I",2.60199621009853
"AP1B1",2.59884889351296
"PACS1",2.59841577761653
"PSMC3",2.59718182771773
"ATN1",2.59594607808033
"TMEM222",2.59306366688443
"SRM",2.59125172132166
"C21orf67",2.59107542615015
"TUBB4A",2.5903832690694
