"symbol","statistic"
"DLK1",10.8182784557667
"TH",10.1424942241611
"VGF",8.508912871021
"ETV4",6.68421318184911
"PTPRH",6.39636459558338
"HSPB1",6.03289813845224
"CCDC124",5.69885182737384
"SST",5.47164454952702
"MAP1LC3A",5.29307642486669
"C1orf233",5.25976904248579
"DUSP26",5.24648207946928
"POLR2E",5.22241339982809
"SPATA2L",5.16727342084397
"PTPRN",5.08370380223649
"SLC25A22",5.06575427399278
"RPUSD1",5.0607236127677
"EGR1",5.05296288703364
"UBE2S",4.99990506479015
"DGCR6L",4.96887452577241
"HSPBP1",4.95943293955735
"MRPL12",4.94322548458828
"ARHGDIA",4.91833101997293
"ALDOA",4.91507768825404
"EMD",4.91083032091824
"CAPN15",4.89485037276674
"MIB2",4.83222631302995
"C9orf172",4.81059961759689
"NR4A1",4.80733044636561
"ODC1",4.80480198639239
"MRPL41",4.78898937780835
"TRMT61A",4.7783900893197
"DVL1",4.76802340977513
"CSDC2",4.73912775455261
"NTHL1",4.73072924649931
"C7orf50",4.71303043413268
"BTBD2",4.68024994444671
"RBP4",4.67349931320742
"PARD6A",4.66329781914573
"CEND1",4.65316922895153
"EEF1A2",4.61316961052505
"CASKIN1",4.61101021021479
"GNB2",4.59982673299919
"BAIAP3",4.59877604963838
"GADD45G",4.59184876712667
"TIMP1",4.57587265510591
"CCDC86",4.56565852295426
"JUNB",4.53533316973319
"DOHH",4.53074980685417
"GPSM1",4.52735619406682
"CLUH",4.51954395628631
"ECSIT",4.51757091555786
"ZC3H3",4.50624620768154
"F12",4.50189056530487
"ALKBH7",4.48850969849205
"EDF1",4.48791674046447
"HRAS",4.46255619630239
"PITPNM1",4.45711292797265
"CALR",4.45348334214564
"GUK1",4.44454459730375
"TRMT1",4.44388678735295
"CNN2",4.42502555887356
"PER1",4.42127860509419
"IRAK1",4.42055569968705
"PALM",4.41945151478674
"NPAS4",4.41690508021674
"TIMM13",4.40498724293879
"GPX4",4.3974224075766
"SSNA1",4.38184313249952
"TBL3",4.37743824672746
"EPN1",4.36843739790649
"MRPL54",4.36745469682281
"SLC2A4RG",4.35548333510817
"CYSTM1",4.34603427568006
"GADD45GIP1",4.3299377001024
"PRR22",4.31844678410205
"SLC4A3",4.31832963424472
"RNH1",4.30667222400864
"AATK",4.30288849971361
"ALYREF",4.29980061913465
"AMDHD2",4.28276745199784
"TWF2",4.27882212453899
"BCAR1",4.26445322368916
"HSF1",4.24814163339812
"ELFN1",4.24762456597844
"DCXR",4.2395319596185
"PEMT",4.23158868970724
"PPP1R37",4.22973434102538
"ATAD3A",4.2258355299964
"PKN1",4.22546385380312
"MLLT1",4.22255966638448
"FAM57B",4.21807743580734
"SCAF1",4.2120163602955
"TSR3",4.20441495886779
"DUS3L",4.19649443262165
"FAM96B",4.19626000292372
"REXO1",4.193408515986
"C9orf169",4.18566832884725
"RBM42",4.1843974278753
"E4F1",4.18360019487373
"CORO1B",4.18171473063655
"ERF",4.17989705657784
"MPND",4.17283663716618
"TPRN",4.171999461655
"GNA11",4.17100398993171
"NSMF",4.16132988505326
"MAP2K2",4.16010336438983
"FARSA",4.15850699227742
"NUDT14",4.15774148443853
"PUF60",4.14878545713746
"FLYWCH2",4.14734776356955
"CSNK1G2",4.14462070025661
"CCDC94",4.14165250333758
"POLRMT",4.13495172177972
"SCRIB",4.13155931743573
"FAM195A",4.13059175165832
"SLC52A2",4.12957208715942
"ZNF598",4.12529788370696
"MT3",4.11980459722469
"SRM",4.10934467837818
"NOC4L",4.10913746050518
"DAPK3",4.10766005642977
"C9orf142",4.10490982077248
"MYL5",4.10254277070139
"GLTPD1",4.10216111136189
"FBLL1",4.10027559057637
"CALY",4.09335281512825
"DUSP8",4.09045645782262
"MAPK8IP1",4.09023496534616
"DUSP5",4.08883831152216
"AURKAIP1",4.08809538706241
"PPP1R16A",4.08642013062505
"CEP170B",4.08621719716445
"MPG",4.08506002478582
"SELO",4.08131292180384
"IGFBP2",4.06807594724961
"PHPT1",4.06627910791887
"ADRM1",4.06190514715186
"SH3GL1",4.05948869047524
"TMEM240",4.05660858803832
"MDK",4.05428490659386
"ECEL1",4.05245769800582
"SBNO2",4.04830247904282
"FSCN1",4.04721746698668
"GPX1",4.04255899748307
"EMC10",4.0372954447885
"TMEM222",4.02903083067631
"DHX37",4.02507237491777
"C17orf70",4.0246926554883
"NTMT1",4.01627372949017
"MRPL28",4.0149226789724
"NCLN",4.01406751007293
