"symbol","statistic"
"RP11-105C19.1",3.44911456236676
"NGB",3.40931943739306
"FBP1",3.07594399821781
"TPBGL",3.01352715419757
"AC007292.6",2.99594247993024
"TMSB10",2.98768266171601
"PPIAP22",2.79428526114326
"DEF6",2.73545679531609
"MPND",2.67302852079829
"AC018766.4",2.6626317600897
"COX6B1",2.63485025489649
"VAMP2",2.62461018790717
"PTMS",2.57649629809904
"MT3",2.55311516752137
"HDAC5",2.51649176543204
"PRKACA",2.50944225390368
"ZNF423",2.50325202648692
"WASH6P",2.50173983680971
"MSRB1",2.50089860107358
"PEF1",2.49900368696507
"RP11-49C24.1",2.49613995822646
"LDOC1",2.48966308300959
"BEST4",2.48584577265214
"C7orf43",2.48076125900555
"CCNJL",2.47326042997592
"ATP5G2",2.46985895028603
"PSMB3",2.46729342518975
"ATAT1",2.46471412857811
"ZP3",2.46384060829572
"GSK3A",2.45804103604038
"MARCKSL1",2.45535723383395
"FAM149A",2.44128640128925
"PARD6A",2.43656968610395
"CCDC86",2.43408667547757
"AC013283.1",2.42579022358829
"ATP6V0D1",2.41782936009768
"CALM3",2.41245259874643
"DCTPP1",2.40899333053227
"MAGED4",2.39946198886944
"PRELID1",2.38280192532071
"CPNE6",2.38233553477706
"ALDOC",2.37802200730699
"COA3",2.37791541296031
"UBB",2.37214501540028
"MRPS18A",2.36613470681956
"RAB36",2.36074201809792
"SUV39H1",2.36026786723925
"ADPRHL2",2.35676236715191
"PSMD8",2.35590188055845
"CUEDC2",2.34526718721014
"PGAP3",2.34136429132158
"C19orf53",2.33951208848779
"ARNT2",2.33911733319273
"NNAT",2.33860500831197
"EIF6",2.33726660092335
"PRDX5",2.33423910117185
"IGDCC3",2.33304152934974
"C3orf18",2.33207195984533
"MEA1",2.32944482568287
"RPL18AP3",2.32869128987299
"GCHFR",2.32247861111178
"TXN2",2.31643430731585
"LAGE3",2.31567411177409
"SF3B5",2.29824140618331
"RPS15",2.29803707993214
"GNG10",2.29443636656479
"KCTD17",2.29244382694343
"HINT2",2.28998962202141
"MYEOV2",2.28591965467364
"BANF1",2.28501028482091
"PPP1R14B",2.28305711476758
"KDM8",2.27976136181359
"SNRNP25",2.2743492003365
"FTL",2.26424257133435
"PTMA",2.26186826829542
"SPSB4",2.25926593411996
"EMD",2.25275688147751
"SLC25A11",2.24912492595179
"LCN12",2.24899433133012
"ODC1",2.24891306857119
"XXbac-B135H6.18",2.24294215627421
"HSD17B10",2.23452994707976
"SRM",2.23234574790553
"ATP5J2",2.23173058740196
"CNN2",2.22748481126297
"IGLV5-52",2.22725526424006
"BLOC1S1",2.22264979409296
"NKIRAS2",2.21882854024714
"SNCB",2.21671667372985
"TAGLN3",2.21282048294335
"PRDX2",2.21170745490648
"C11orf68",2.21160656954973
"RPL41",2.2100901876082
"RP11-161M6.2",2.20993259382626
"AC078917.1",2.20273078361468
"PSMB7",2.20172668694881
"CFL1",2.20014345026015
"POLR2L",2.19832593641975
"ZNF672",2.19347605258049
"FNDC4",2.19327464235575
"TBCB",2.18290373648677
"AC018738.2",2.17832754646277
"HRAS",2.17824484305119
"RPS9",2.17067334652017
"CAPNS1",2.17025329917166
"PSMB6",2.16958743818105
"TMSB4X",2.16875758638894
"COPS6",2.16819688806014
"RAB1B",2.16719348918476
"RAMP2",2.15627302992592
"MYL6",2.15553923825655
"MRPL23",2.15520066568395
"PSMB5",2.15314385104268
"GTPBP1",2.15286194421259
"AP1S1",2.15084111116182
"SEPW1",2.14841850566799
"LL22NC03-86G7.1",2.14606259469624
"BCL7B",2.14352153484109
"ARPC4",2.14243576047221
"RP11-212P7.2",2.14149770077548
"SNX8",2.14056305813184
"NUDT14",2.13816927435131
"RAB3A",2.13815411320127
"RNASEH2A",2.13745780816164
"LRRC4",2.13683743065982
"RP13-131K19.1",2.13438223085978
"AP5S1",2.13304487210192
"UBA52",2.12466050175351
"UQCR10",2.12408557690127
"DUSP26",2.12206987526145
"CTNNBIP1",2.12194642992053
"RP11-465L10.10",2.12190462684254
"FBLL1",2.11684526992321
"EIF3I",2.1157937986606
"MRPL41",2.11394092258953
"PPP2R4",2.11299429094987
"RIN1",2.11210197609862
"EIF3K",2.10896816820574
"LA16c-OS12.2",2.10870594818124
"NUDT16L1",2.10837802526561
"TAS1R3",2.10280107547428
"GADD45GIP1",2.101294244346
"PPP1CA",2.10063918484884
"GNG3",2.09801426694725
"NPM3",2.09333073924113
"PAFAH1B3",2.09235679661332
"ASNA1",2.08970309029493
"RPS19",2.08658554389038
"UBTF",2.08560834411627
"HTR1D",2.08066037962563
"GDI1",2.07932025350968
"TPI1",2.07892944663564
"NTHL1",2.0765166659385
"SPRYD3",2.07182957671942
"ZNF653",2.07069264655259
"LAMTOR2",2.07057589803417
"HMGN2",2.06764920943233
"C17orf103",2.06466850442963
"WASH3P",2.06101595757958
"TRIM52-AS1",2.06042172119432
"C20orf196",2.05966906073798
"SH3BGRL3",2.05956997291872
"TP53INP2",2.05921171961066
"SDHAF2",2.05845696086646
"TIMM10",2.05494503508317
"HMGB1P5",2.0546723184468
"ACTL6B",2.05451590977935
"ATP5G1",2.05397076528022
"NDUFS6",2.0510017637656
"ATP6V1F",2.05026086994881
"UCP2",2.04846760281385
"GPI",2.04710964848106
"ECSIT",2.04710771033934
"ACAT2",2.04693364588961
"TPPP3",2.0457830856235
"TIMM22",2.04473695998853
"CAMK1",2.04324761225475
"PHB",2.04309211899872
"MRPL40",2.04298824261571
"PRR5",2.04191771458956
"ALDOA",2.03983262326554
"POLR2F",2.03852918427338
"PREB",2.03677770336967
"GFER",2.03628678187042
"HNRNPA1P48",2.03285862390647
"CPLX2",2.0322763493046
"IDH3B",2.02832633478017
"TRAPPC1",2.02782843723122
"ITFG2",2.02760359770558
"CIB2",2.02620253829142
"CES2",2.02426857124496
"MAP1LC3A",2.02131385348931
"NHP2L1",2.02123767418574
"SLC2A4RG",2.01976317152591
"G6PD",2.0178083689143
"H1FX-AS1",2.01569866329374
"ZNF784",2.01524120701302
"PPP4C",2.01166626524668
"SALL2",2.00965521212938
"BAK1",2.00695006376186
"PPP1R14BP3",2.00533942594046
"PPP2R1A",2.00515983441856
"ACTB",2.0036214333957
"TRAPPC2L",2.00294412486155
"EIF5A",2.00246030594821
"ZNF385A",2.00229681309319
"COX8A",2.0015146336045
"RP11-309L24.4",2.00071573536991
"FLOT2",1.99964578992639
"COX4I1",1.9994029067117
"PKM",1.99910144981878
"GAMT",1.99540112762212
"TMPRSS6",1.98927456180182
"EDF1",1.9861965307862
"C16orf13",1.98480976130285
"ZCCHC12",1.9840126571114
"URM1",1.98261122138261
"RPL7A",1.9804686413209
"CHCHD6",1.98005899056777
"RP11-33M22.2",1.97898179295583
"AC090945.1",1.97871012311797
"APOA1BP",1.97835214049506
"TMEM53",1.97649286437203
"CDK2AP2",1.97630030061057
"CELF6",1.97619615611831
"CAMK2A",1.97609400557459
"GNG8",1.97527901919591
"BTBD6",1.97451210864226
"MRPL27",1.96999095561486
"NDUFA8",1.96708681450853
"PFDN1",1.96674798092483
"ANAPC15",1.96654050710788
"FAM159A",1.9660358877103
"FDFT1",1.96601924068194
"RP5-1180C10.2",1.96459637209551
"POLR2I",1.96457401918744
"SIRT2",1.96299305561998
"PUF60",1.96284026994343
"FAM156B",1.96273651096102
"C16orf45",1.96173854895671
"PRKCZ",1.96161304428219
"RP5-1085F17.3",1.96082532403872
"NEDD8",1.95851329579368
"DPCD",1.95671337085306
"TCTA",1.95337858427621
"CTD-2192J16.15",1.94574482530403
"CYC1",1.94516949222419
"FAM213B",1.94311180444278
"DCXR",1.94302352413573
"LAMTOR1",1.94154066408007
"SMO",1.94101301116071
"TH",1.94076322279487
"SLC25A23",1.94033880481665
"MRPL14",1.94033028434566
"MCRS1",1.93587445823316
"GNB2",1.93587260830061
"ANGPT4",1.93564530790701
"CTD-2562J17.7",1.93533791250093
"RP11-388M20.1",1.9352456187199
"LINC00493",1.93285572060316
"RNF40",1.93158213876266
"ALKBH7",1.92474060827156
"LASP1",1.92287225075082
"LINC00087",1.92242212397651
"RHOBTB2",1.92208532597203
"PFDN6",1.9217907411033
"FHL3",1.91833785383492
"ALDH4A1",1.91829518489246
"MEF2BNB",1.91739616159324
"NIT1",1.91641315434581
"PFN1",1.91598287453597
"CHRNE",1.91527016515113
"HCN2",1.91502336941235
"PNKD",1.91201041422197
"RPL11",1.91138194973593
"ELOF1",1.9108876940269
"CCDC97",1.90987683450764
"NREP",1.90866284568878
"VAT1",1.90802674918187
"MOB3A",1.90709855146
"SHBG",1.90671038840731
"H3F3A",1.90595226957608
"PAK6",1.90466346023509
"RPL28",1.90060437005979
"GTF2IRD2B",1.9003917692001
"WDR34",1.89975814990041
"VWCE",1.89967996157803
"NUDT2",1.89965023127521
"PPP2R5D",1.89937671289378
"COPRS",1.89687576374812
"NDUFB11",1.89673002026965
"IP6K1",1.89558787435662
"FIS1",1.8947397906848
"FAM222A",1.89407303714605
"GLT1D1",1.8939087888725
"C7orf55",1.89382779697979
"ZNF771",1.89304708582823
"MRAS",1.89269624331018
"GORASP1",1.89137720982996
"COMMD1",1.89083313231145
"FBXO27",1.89021913608429
"PGLS",1.88991495296953
"PDAP1",1.88982581780361
"FIBP",1.8890389004872
"DGCR10",1.8872304961473
"POLE4",1.88688079772206
"ALKBH4",1.88567198040159
"B4GALT2",1.88506862949242
"NLRP1",1.88488897680569
"TALDO1",1.88474799573793
"CALB2",1.88410329715028
"UBC",1.88351746227348
"APEX1",1.88194495111466
"RP11-617F23.1",1.88095345489262
"AP2M1",1.88080813302449
"POLD2",1.87649254765107
"AGPAT1",1.87645831053657
"C12orf43",1.87582991726444
"RPUSD3",1.87516336313536
"CTD-2267D19.3",1.87513003904853
"APBB1",1.87254991018912
"RPL35",1.87166937977416
"HDGF",1.8698340735772
"WDR83OS",1.86825338955605
"ACTR1A",1.86743167943046
"ATOX1",1.86728400713899
"SNRPD2",1.8667562725068
"ZNF385C",1.86547259627065
"VSNL1",1.86339095803549
"RNF5P1",1.8628289248247
"CLTB",1.86086513711362
"TRMT112",1.85948263576001
"AC139530.1",1.85930683853259
"RAB33A",1.85869457694061
"GPX4",1.85831124215865
"THRA",1.85815633855102
"RAB5C",1.85798026478116
"NUTF2",1.85663455634708
"PPDPF",1.85555479513879
"C17orf89",1.85336932278029
"FAM96B",1.85245810569762
"ECHS1",1.85239185108911
"AC068134.10",1.85225463752585
"TMEM141",1.85217804013962
"AIP",1.85161477899562
"CALR",1.85092088682887
"TUFM",1.85058695876674
"C2orf81",1.84926265294164
"CCDC12",1.84813203457572
"AC159540.1",1.84619085944197
"CDKN2AIPNL",1.84504006915298
"RP11-889L3.1",1.84124566766233
"SCYL1",1.84084617269404
"TNIP1",1.83819713619796
"RP11-73M18.9",1.83774485953637
"SLC27A3",1.83773463473339
"C8orf33",1.83656600997298
"C9orf169",1.8353702005677
"DACT3",1.83425945741766
"RPS28",1.83388819425492
"RPL8",1.83307073970432
"NCS1",1.83167362309551
"RN7SL671P",1.83109034630285
"XXyac-YRM2039.2",1.83079022623279
"MED18",1.83033903799297
"PRPF19",1.8295864322296
"CDIP1",1.8291468195779
"FBL",1.8290760294307
