"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","symbol"
86.2594104517324,0.67525136693051,0.506828998352388,1.33230610151675,0.182759622984075,0.999979462749236,"ENSG00000227232.4","WASH7P"
181.62841411175,-0.324402219647518,0.37558642073518,-0.863721907231167,0.387740676137934,0.999979462749236,"ENSG00000237683.5","AL627309.1"
64.1333361949408,-0.731329209501545,0.568649038727654,-1.28608185311961,0.198414496615124,0.999979462749236,"ENSG00000241860.2","RP11-34P13.13"
48.5037111681776,-0.115901703092402,0.534420558735455,-0.216873586163392,0.828306862893058,0.999979462749236,"ENSG00000228463.4","AP006222.2"
28.63298967992,-0.399771713864471,0.674960004249454,-0.592289485817773,0.553656755337891,0.999979462749236,"ENSG00000237094.7","RP4-669L17.10"
25.2857840763228,-0.317419245859432,0.725924314812069,-0.437262176486824,0.661921222469867,0.999979462749236,"ENSG00000225972.1","MTND1P23"
4114.8474202796,-0.22730633841726,0.308448154305937,-0.736935317148321,0.461161685522115,0.999979462749236,"ENSG00000225630.1","MTND2P28"
948.409651983249,-0.280730539177023,0.292538712916924,-0.959635517562237,0.337238686912238,0.999979462749236,"ENSG00000237973.1","hsa-mir-6723"
38.2162002046024,-0.293689684602482,0.5725132112588,-0.512983244450794,0.607963041409366,0.999979462749236,"ENSG00000229344.1","RP5-857K21.7"
22114.2398073278,-0.0624829187129506,0.257882884694896,-0.242291840293608,0.808554035948005,0.999979462749236,"ENSG00000248527.1","MTATP6P1"
28.1830348034203,0.294327835738666,0.660789330168585,0.445418565798536,0.656017297738438,0.999979462749236,"ENSG00000198744.5","RP5-857K21.11"
39.8900836284798,-1.00106211098765,0.60198877160278,-1.66292488865257,0.096327471657862,0.999979462749236,"ENSG00000235373.1","RP11-206L10.3"
22.436557537065,0.0352811009264035,0.796655426291513,0.0442865255944336,0.964676012155252,0.999979462749236,"ENSG00000228327.2","RP11-206L10.2"
116.490903404622,-0.55291926168322,0.399121453756285,-1.38534086925041,0.165948262474718,0.999979462749236,"ENSG00000237491.4","RP11-206L10.9"
10.2861744317474,-1.14970962571526,1.03280442041541,-1.11319200711092,0.265625974735647,0.999979462749236,"ENSG00000230092.3","RP11-206L10.8"
10.0997444270536,-0.985559895342635,1.03501382575351,-0.952219062991864,0.340985895101764,0.999979462749236,"ENSG00000177757.1","FAM87B"
24.8254413069304,0.480335358167108,0.712150444972729,0.674485793778451,0.500002514517025,0.999979462749236,"ENSG00000225880.4","LINC00115"
2176.39302033885,0.0624497256197187,0.271957226403535,0.229630690258087,0.818378756680944,0.999979462749236,"ENSG00000228794.4","RP11-206L10.11"
16.0086335160671,0.6024003345847,0.888342764091341,0.678117004983856,0.497697509585674,0.999979462749236,"ENSG00000230368.2","FAM41C"
36.7332268118948,0.475312141909263,0.599944032806737,0.792260804204678,0.428208621078893,0.999979462749236,"ENSG00000272438.1","RP11-54O7.16"
177.921636886827,0.527207667508309,0.350656089836233,1.50348926708939,0.132712922587399,0.999979462749236,"ENSG00000230699.2","RP11-54O7.1"
276.966749263454,0.485781136022881,0.458543574398984,1.05940015986397,0.289417576916551,0.999979462749236,"ENSG00000223764.2","RP11-54O7.3"
78.4731256348296,0.359031146330148,0.635467537254368,0.564987391616251,0.57208234012914,0.999979462749236,"ENSG00000187634.6","SAMD11"
1514.0881731891,0.446555177614871,0.322915468767303,1.38288568001883,0.166699921814864,0.999979462749236,"ENSG00000188976.6","NOC2L"
505.136938627268,0.146978006856147,0.457181602191284,0.321487142421474,0.747841254420805,0.999979462749236,"ENSG00000187961.9","KLHL17"
64.5576256345469,0.498762266127159,0.535794086055486,0.930884231662661,0.351913451987132,0.999979462749236,"ENSG00000272512.1","RP11-54O7.17"
219.324064256337,0.405006786359698,1.07190251534889,0.377839197651173,0.705550052949647,0.999979462749236,"ENSG00000188290.6","HES4"
30.8468066525306,-0.118060952156922,0.658974493310578,-0.179158606828321,0.857813164762058,0.999979462749236,"ENSG00000231702.2","RP11-54O7.10"
62.2937302032154,-0.0375103164820707,0.473504159569382,-0.0792185574804319,0.936858784243604,0.999979462749236,"ENSG00000224969.1","RP11-54O7.11"
40.7171934684853,0.879841567336838,0.782195269220612,1.12483621668221,0.260658444387747,0.999979462749236,"ENSG00000187608.5","ISG15"
3588.49430107661,0.316972197691958,0.386177178170918,0.820794742955188,0.411763193539045,0.999979462749236,"ENSG00000188157.9","AGRN"
138.286563700156,0.106284540735789,0.390776883095806,0.271982671783917,0.785635343188346,0.999979462749236,"ENSG00000217801.5","RP11-465B22.3"
12.1317977652317,-0.439728071233091,1.20891251691758,-0.363738537801135,0.716053262729749,0.999979462749236,"ENSG00000273443.1","RP11-54O7.18"
469.333852128921,0.473586772183066,0.470336074152156,1.00691143675673,0.313977335499451,0.999979462749236,"ENSG00000131591.13","C1orf159"
8.54929320169048,2.65198865203193,1.41624443042937,1.87255010155832,0.061130537262639,0.999979462749236,"ENSG00000205231.1","TTLL10-AS1"
1347.8140112989,0.410677137225102,0.36243888132038,1.13309349076729,0.257174994582693,0.999979462749236,"ENSG00000078808.12","SDF4"
1375.57560209713,0.278105210034449,0.335518415399743,0.828882103842525,0.407171122988783,0.999979462749236,"ENSG00000176022.3","B3GALT6"
15.5655167269848,-0.444000218938997,1.12288935856692,-0.395408697706113,0.692541291125921,0.999979462749236,"ENSG00000184163.3","FAM132A"
22.2078050192239,0.414869756005722,0.756951267170513,0.54807987515036,0.583637058463719,0.999979462749236,"ENSG00000260179.1","RP5-902P8.12"
820.206450602895,0.353565353620773,0.327476221420204,1.07966725671692,0.280290379714233,0.999979462749236,"ENSG00000160087.16","UBE2J2"
60.9877379981898,0.060696631881236,0.478343420084888,0.126889237590986,0.899028064943138,0.999979462749236,"ENSG00000230415.1","RP5-902P8.10"
305.592509353323,0.166553849320962,0.497525220153443,0.3347646361919,0.73780263901206,0.999979462749236,"ENSG00000162572.15","SCNN1D"
3552.85477108933,0.303342780292498,0.394345670278761,0.76923066019228,0.441756392143713,0.999979462749236,"ENSG00000131584.14","ACAP3"
105.880107395751,0.279785635591547,0.455196372113373,0.614648210600991,0.538787068600993,0.999979462749236,"ENSG00000169972.7","PUSL1"
2196.89868014704,0.196617974395323,0.30542331397591,0.643755618507994,0.519733917388516,0.999979462749236,"ENSG00000127054.14","CPSF3L"
229.88137059702,0.0654484031546402,0.338721521789437,0.193221862044318,0.846785217913186,0.999979462749236,"ENSG00000240731.1","RP5-890O3.9"
290.976122623306,0.604949351772559,0.495816252328212,1.22010795114498,0.222423954788526,0.999979462749236,"ENSG00000224051.2","GLTPD1"
51.7483841009781,0.317816944899387,0.644453436597164,0.493157343651576,0.621901415442759,0.999979462749236,"ENSG00000169962.4","TAS1R3"
915.041746439446,0.554382402496266,0.426664789979783,1.29933947097564,0.193827454238634,0.999979462749236,"ENSG00000107404.13","DVL1"
258.615497485063,0.20959636675015,0.375935432046886,0.557532886987916,0.57716339599252,0.999979462749236,"ENSG00000162576.12","MXRA8"
474.60820325443,0.518485933033758,0.460841325621869,1.1250855863113,0.26055276853848,0.999979462749236,"ENSG00000175756.9","AURKAIP1"
7835.96069010041,-0.0732974074569204,0.264524919745546,-0.277090746412199,0.781710427038405,0.999979462749236,"ENSG00000221978.7","CCNL2"
405.999881998554,0.406366787406315,0.372106853957357,1.09207014889568,0.274802269016276,0.999979462749236,"ENSG00000224870.3","RP4-758J18.2"
999.804248938657,0.440961623805613,0.312224470554645,1.41232243271091,0.157855044121482,0.999979462749236,"ENSG00000242485.1","MRPL20"
217.963758135596,-0.294016693539214,0.331623172254347,-0.886598760697309,0.37529496133506,0.999979462749236,"ENSG00000272455.1","RP4-758J18.13"
51.0871910987148,0.206462639762188,0.525908277740283,0.392582981673752,0.694627511094004,0.999979462749236,"ENSG00000235098.4","ANKRD65"
119.912731546013,0.474322454497401,0.570465058961182,0.831466269575114,0.405710275567906,0.999979462749236,"ENSG00000179403.10","VWA1"
123.168520769605,-0.570449293335533,0.378369266561718,-1.50765229565093,0.131643540811214,0.999979462749236,"ENSG00000215915.5","ATAD3C"
634.270761400279,0.201690200719119,0.369444601548854,0.545928130695525,0.585115340622409,0.999979462749236,"ENSG00000160072.15","ATAD3B"
256.321579693553,0.562522266777806,0.470560747205534,1.19542964456426,0.231919209157644,0.999979462749236,"ENSG00000197785.9","ATAD3A"
82.5205821643073,0.832245071794067,0.596194109229314,1.39592971300889,0.162735662003045,0.999979462749236,"ENSG00000205090.4","TMEM240"
1972.34656913177,0.358953854497704,0.272002266321262,1.3196722930012,0.186944454526812,0.999979462749236,"ENSG00000160075.10","SSU72"
23.6232511344743,0.467542165636656,0.747958428811514,0.625091111520153,0.531911261310656,0.999979462749236,"ENSG00000215014.3","AL645728.1"
274.842463691728,1.1508994118268,0.511248720951308,2.25115362574455,0.0243758089269397,0.999979462749236,"ENSG00000228594.1","C1orf233"
683.31193594539,0.297828540688699,0.303074171380531,0.982691924330147,0.325759086496018,0.999979462749236,"ENSG00000272106.1","RP11-345P4.9"
682.436652148705,0.358445071183761,0.443522136733538,0.808178536078596,0.418987811963889,0.999979462749236,"ENSG00000197530.8","MIB2"
446.147435927767,0.33670402275647,0.321636054075922,1.04684788440102,0.295169741431194,0.999979462749236,"ENSG00000248333.3","CDK11B"
4304.56516222381,0.190096999011423,0.257072294797714,0.739469024310873,0.459622242287484,0.999979462749236,"ENSG00000189339.7","SLC35E2B"
85.3054511807738,-0.143935931515048,0.461005209036301,-0.312221920042804,0.754871874411724,0.999979462749236,"ENSG00000269737.1","RP11-345P4.7"
36.2589740701213,-0.0778736557140227,0.626694264178709,-0.124260999605728,0.901108625722729,0.999979462749236,"ENSG00000269227.1","RP11-345P4.6"
102.189738401751,-0.0692961414732393,0.443000511744646,-0.156424517886749,0.875698412569271,0.999979462749236,"ENSG00000008128.18","CDK11A"
349.204241596952,-0.0325610074358016,0.314587034187746,-0.103503971547566,0.917562997586835,0.999979462749236,"ENSG00000268575.1","RP1-283E3.8"
607.158569253939,0.162330320129871,0.283702923210148,0.572184164664486,0.567197214359601,0.999979462749236,"ENSG00000227775.3","RP1-283E3.4"
265.937218659939,0.201628037405761,0.332252378151348,0.606852051827648,0.54394910083401,0.999979462749236,"ENSG00000215790.2","SLC35E2"
824.078495746332,0.211365521019482,0.291237664723864,0.725749264676623,0.467992494670175,0.999979462749236,"ENSG00000008130.11","NADK"
25330.7541720165,0.278095345137785,0.257987873458038,1.07793960006813,0.281060711629052,0.999979462749236,"ENSG00000078369.13","GNB1"
31.8295213265173,0.31035551316758,0.670514383445482,0.462861827919034,0.643463410292287,0.999979462749236,"ENSG00000231050.1","RP1-140A9.1"
14.0776216804766,0.666399610128932,0.917106994642808,0.726632349356881,0.467451205750075,0.999979462749236,"ENSG00000169885.5","CALML6"
60.4776469793486,0.585865779877024,0.650358731713452,0.900834802868698,0.367676160133765,0.999979462749236,"ENSG00000178821.8","TMEM52"
21.4639999092164,-0.0677185771693895,0.748308654104142,-0.0904955151834515,0.927893457697132,0.999979462749236,"ENSG00000142609.13","C1orf222"
1497.43694056835,0.428195890236061,0.277093165458731,1.54531379194134,0.122270381033683,0.999979462749236,"ENSG00000067606.11","PRKCZ"
411.571116790299,0.0348404278296687,0.329999151612874,0.105577325454886,0.915917715850601,0.999979462749236,"ENSG00000182873.4","RP11-181G12.2"
461.808605774246,0.188964835241365,0.397965521061914,0.474827152706945,0.634910177797681,0.999979462749236,"ENSG00000162585.12","C1orf86"
8.35352964583086,0.165461347927653,1.11816004657736,0.147976444368696,0.882361358232971,0.999979462749236,"ENSG00000203301.2","AL590822.1"
1704.54177302912,0.194724267775365,0.264817278421416,0.7353155690449,0.462147328490215,0.999979462749236,"ENSG00000157933.9","SKI"
126.054700550127,0.104476644935472,0.403638125073057,0.258837405204382,0.795760695901608,0.999979462749236,"ENSG00000116151.9","MORN1"
14.2726610217412,-0.292908641007437,0.850427958267527,-0.34442498998286,0.730526697947128,0.999979462749236,"ENSG00000269753.1","AL589739.1"
79.592622856943,0.355951287143498,0.469293122992931,0.758483919119479,0.448161336297072,0.999979462749236,"ENSG00000269896.1","RP4-740C4.6"
62.5416364656577,-0.0596136924316915,0.523498904812946,-0.113875486431041,0.909336498132266,0.999979462749236,"ENSG00000272420.1","RP4-740C4.7"
2327.90313116897,0.00604136985898625,0.263412666336311,0.0229350013536287,0.981702120689665,0.999979462749236,"ENSG00000157916.14","RER1"
265.770416920077,0.31705756291426,0.354487181465335,0.894411926557251,0.371101533582652,0.999979462749236,"ENSG00000157911.5","PEX10"
793.504961932098,0.373634569440736,0.414303319194809,0.901838223663976,0.367142811599415,0.999979462749236,"ENSG00000149527.13","PLCH2"
9.50814572975148,0.838131927835746,1.05030505738482,0.797989043223907,0.424876848463218,0.999979462749236,"ENSG00000229393.1","RP3-395M20.3"
596.297195085143,0.280159296158984,0.306941015466363,0.912746365073803,0.361375952709715,0.999979462749236,"ENSG00000157881.9","PANK4"
11.4687464320014,-0.437936146549371,1.04605013654089,-0.418656937417506,0.675466871434371,0.999979462749236,"ENSG00000157873.13","TNFRSF14"
1327.01397501545,0.522910854861167,0.304420775549851,1.71772394284416,0.0858469800349522,0.999979462749236,"ENSG00000157870.10","FAM213B"
59.6189934838416,-0.381358258750429,0.77560011954211,-0.491694430082825,0.622935376377832,0.999979462749236,"ENSG00000142606.11","MMEL1"
84.4337975500009,0.0643374224105297,0.602293644930217,0.106820689462835,0.914931233569413,0.999979462749236,"ENSG00000215912.7","TTC34"
81.1884254714547,-0.805983419692941,0.503029984689698,-1.60225720975684,0.109098743780977,0.999979462749236,"ENSG00000177133.6","LINC00982"
288.404984246028,-0.0446073614801783,0.424783247570893,-0.105012054348338,0.916366243621455,0.999979462749236,"ENSG00000142611.12","PRDM16"
203.900464156549,0.120784857692024,0.473782892042559,0.254937144672531,0.798771646593211,0.999979462749236,"ENSG00000130762.10","ARHGEF16"
25.8629070799498,-0.288638712691812,0.716327538371001,-0.402942365371299,0.68699062410879,0.999979462749236,"ENSG00000272088.1","RP11-168F9.2"
190.560458535114,-0.163558845753273,0.545965814425253,-0.299577082359002,0.764499767348214,0.999979462749236,"ENSG00000162591.11","MEGF6"
23.0755749490769,-0.0148167062840129,0.738426735676286,-0.0200652354094994,0.983991332683148,0.999979462749236,"ENSG00000238260.1","RP11-46F15.2"
1400.8594371252,0.249623482961951,0.286566377463292,0.87108433714952,0.383708105572192,0.999979462749236,"ENSG00000158109.10","TPRG1L"
710.369783304528,0.029741788343345,0.301842063593756,0.0985342731534395,0.92150805832421,0.999979462749236,"ENSG00000116213.11","WRAP73"
20.92011319886,0.528564665371633,0.828963799844439,0.637620925631279,0.52372047062878,0.999979462749236,"ENSG00000078900.10","TP73"
1570.46103987082,-0.105924131664234,0.26668189788064,-0.397192807258494,0.691225285861905,0.999979462749236,"ENSG00000227372.6","TP73-AS1"
2379.77392030878,0.338618412726904,0.28555103881399,1.18584199214727,0.235684704753347,0.999979462749236,"ENSG00000130764.5","LRRC47"
45.3501680194058,0.204730038753443,0.545514721637441,0.375297000489585,0.707439596667877,0.999979462749236,"ENSG00000272153.1","RP1-286D6.5"
1300.35772201792,0.00994776920655235,0.277939172777471,0.0357911736843116,0.971448870939038,0.999979462749236,"ENSG00000116198.8","CEP104"
470.815846240071,-0.056035395589477,0.298997494917344,-0.187410919964288,0.851338461397774,0.999979462749236,"ENSG00000169598.11","DFFB"
835.026355839291,0.0432734149804275,0.277660597542485,0.155850039088842,0.876151227001819,0.999979462749236,"ENSG00000198912.6","C1orf174"
10.7462230670274,0.539016995518109,1.03089725082386,0.522861997243028,0.601070292202792,0.999979462749236,"ENSG00000236423.1","RP13-15E13.1"
3088.16359384984,0.0337183928622477,0.320655683246648,0.105154515026361,0.916253202301399,0.999979462749236,"ENSG00000196581.6","AJAP1"
774.047233380688,0.144081253373181,0.305766474953931,0.471213377447247,0.63748836661492,0.999979462749236,"ENSG00000131697.13","NPHP4"
877.268966043636,0.367766143212538,0.298077485176186,1.23379376672868,0.217279762722538,0.999979462749236,"ENSG00000069424.10","KCNAB2"
7442.75908502028,0.128481481841487,0.259228048997823,0.495631095239105,0.620154709855366,0.999979462749236,"ENSG00000116254.13","CHD5"
3757.57883810053,0.19958020180179,0.261773156641504,0.7624166066619,0.445811397886318,0.999979462749236,"ENSG00000116251.5","RPL22"
15.0030370470497,-0.359101050092834,0.854982770077719,-0.420009692195541,0.674478373316416,0.999979462749236,"ENSG00000226944.1","RP1-120G22.11"
953.62311845422,-0.149732267075842,0.303338040641641,-0.493615198275557,0.621577965180471,0.999979462749236,"ENSG00000158286.8","RNF207"
1627.12394955918,0.066256578388391,0.263785535134153,0.251175934854407,0.801678089472694,0.999979462749236,"ENSG00000116237.11","ICMT"
14.9364800300586,-0.58604356819875,0.882172344026408,-0.664318681227222,0.50648636694345,0.999979462749236,"ENSG00000225077.2","LINC00337"
1701.21961992328,0.586625534649052,0.299406868720603,1.95929217374259,0.0500785797746208,0.999979462749236,"ENSG00000158292.6","GPR153"
3466.31041554876,0.698970130446268,0.359042938703791,1.94675916192552,0.0515636150779286,0.999979462749236,"ENSG00000097021.15","ACOT7"
9.9620646631689,0.707262276405846,1.04474031679749,0.676974234682417,0.498422301984152,0.999979462749236,"ENSG00000069812.7","HES2"
26.4939035484911,0.0527998951485337,0.732673115179059,0.0720647367218187,0.94255038925172,0.999979462749236,"ENSG00000187017.10","ESPN"
2138.11052699659,0.0454515966183347,0.327394479245425,0.138828231688851,0.889585884341909,0.999979462749236,"ENSG00000215788.5","TNFRSF25"
3033.79626976951,0.204655837263347,0.324603529741708,0.630479395668294,0.528380979338837,0.999979462749236,"ENSG00000171680.16","PLEKHG5"
1396.97802705836,0.180616863584184,0.27022563134888,0.668392789694309,0.503882896811126,0.999979462749236,"ENSG00000162408.10","NOL9"
14.6659849424746,-0.995372158629638,0.899424339992664,-1.10667692030411,0.268433637372451,0.999979462749236,"ENSG00000229519.2","RP11-58A11.2"
609.75694634057,0.361471136057075,0.359173559622163,1.00639684178682,0.314224712253484,0.999979462749236,"ENSG00000204859.7","ZBTB48"
292.727461633751,-0.0691191824861461,0.326506198732034,-0.211693323907987,0.832346296817579,0.999979462749236,"ENSG00000162413.12","KLHL21"
930.434556350313,0.103809926421394,0.27321257129701,0.37996028487482,0.703974896219686,0.999979462749236,"ENSG00000116273.5","PHF13"
297.75810501944,0.350841185083964,0.384060577688147,0.913504810089734,0.36097710495392,0.999979462749236,"ENSG00000041988.11","THAP3"
1218.53083300996,0.260168684158591,0.270503050200079,0.961795750421874,0.33615221313108,0.999979462749236,"ENSG00000007923.11","DNAJC11"
13.5807968409428,0.127762550849608,0.911013395967089,0.140242230701758,0.888468606314388,0.999979462749236,"ENSG00000237436.1","RP11-312B8.1"
10222.3251296842,0.0653307671255553,0.275783841031166,0.236891207553282,0.812741191231928,0.999979462749236,"ENSG00000171735.14","CAMTA1"
636.088668230609,-0.0272341355362251,0.301837242848796,-0.0902278833426395,0.928106126987939,0.999979462749236,"ENSG00000270171.1","RP11-338N10.1"
149.005601877648,0.116328776955371,0.390692047263653,0.297750562802902,0.765893549124862,0.999979462749236,"ENSG00000270035.1","RP11-338N10.2"
218.378781926218,-0.287532899023717,0.330541551422373,-0.869884278652463,0.384363647818299,0.999979462749236,"ENSG00000269978.1","RP11-338N10.3"
640.01620915748,-0.142590441131633,0.279849451857479,-0.509525533050717,0.610383905841027,0.999979462749236,"ENSG00000049245.8","VAMP3"
47.8870172538397,0.0499566343921008,0.561479324471208,0.0889732394672754,0.929103177565712,0.999979462749236,"ENSG00000269925.1","RP3-467L1.6"
494.506362455112,0.0514828435348183,0.296922619768684,0.173388081968715,0.862346392437696,0.999979462749236,"ENSG00000049246.10","PER3"
71.4586867882307,-2.21290475897258,0.755649212756227,-2.92848152504655,0.00340622074818545,0.999979462749236,"ENSG00000049247.9","UTS2"
7.95604107555277,0.622050075946777,1.49410001746908,0.416337640501802,0.67716295287477,0.999979462749236,"ENSG00000049249.4","TNFRSF9"
3285.24325595319,0.427543733764796,0.280359194426322,1.52498559799205,0.127262689893765,0.999979462749236,"ENSG00000116288.8","PARK7"
1361.58386127161,0.144476154604826,0.274714084071915,0.525914625356467,0.598947526720317,0.999979462749236,"ENSG00000116285.8","ERRFI1"
23.9219309255002,0.646447450907553,0.71510974790273,0.903983553298568,0.366004122381491,0.999979462749236,"ENSG00000238290.1","RP11-431K24.1"
649.461304121756,0.168515493142648,0.379297100416593,0.44428363137383,0.656837534069222,0.999979462749236,"ENSG00000162426.10","SLC45A1"
6974.31455320382,-0.00354208802144569,0.259612411209974,-0.0136437545683471,0.989114196615329,0.999979462749236,"ENSG00000142599.13","RERE"
6797.97014283197,0.437538819784212,0.28780015783931,1.52028693475737,0.128438876258612,0.999979462749236,"ENSG00000074800.9","ENO1"
7.78530818591035,-0.0176003686019513,1.23989619344118,-0.0141950339835335,0.988674381895845,0.999979462749236,"ENSG00000238249.1","HMGN2P17"
25.3726140547428,-1.05182689701839,0.692948537432807,-1.51790045032079,0.129039496435353,0.999979462749236,"ENSG00000180758.10","GPR157"
764.97378985868,0.00511700933861347,0.284220493425578,0.0180036607386769,0.985635933038015,0.999979462749236,"ENSG00000049239.8","H6PD"
122.634257511877,-0.638842212651122,0.415117395308638,-1.53894348892835,0.123818092927931,0.999979462749236,"ENSG00000171621.9","SPSB1"
519.115109876656,0.29845237760932,0.322164608351659,0.926397158074993,0.354239620476514,0.999979462749236,"ENSG00000171612.6","SLC25A33"
17.5155884886605,0.0889015352691314,0.787576131245373,0.112879925815621,0.910125751477194,0.999979462749236,"ENSG00000231181.1","RP13-15M17.1"
560.017263504989,0.398448892946131,0.383866707744691,1.03798762671323,0.299275815636228,0.999979462749236,"ENSG00000188807.8","TMEM201"
553.834543690704,0.152382692976834,0.304459626029941,0.50050213541893,0.616721552907296,0.999979462749236,"ENSG00000171608.11","PIK3CD"
10.8797482885818,-0.363706420736676,1.03944696953738,-0.349903777100383,0.726410912293134,0.999979462749236,"ENSG00000231789.2","RP11-558F24.4"
13984.3636069506,0.0365977739999476,0.256644865841826,0.142600842139984,0.886605432348005,0.999979462749236,"ENSG00000171603.12","CLSTN1"
1926.93494388524,0.598072818569982,0.281125933693107,2.12741958990832,0.0333852358903807,0.999979462749236,"ENSG00000178585.10","CTNNBIP1"
1496.80373421056,0.1706137424389,0.298653071297802,0.571277374438156,0.567811636199704,0.999979462749236,"ENSG00000162441.7","LZIC"
232.46908062004,0.0664722983273589,0.361364452824957,0.183948082905536,0.854054183643634,0.999979462749236,"ENSG00000173614.9","NMNAT1"
16.6152649922462,0.0466060472044697,0.844184653793486,0.0552083563649701,0.955972471674388,0.999979462749236,"ENSG00000162444.11","RBP7"
2586.21788632847,0.03620598109681,0.258512008704842,0.140055316107766,0.888616285108104,0.999979462749236,"ENSG00000130939.14","UBE4B"
30842.144609829,-0.175927800265759,0.301569922471149,-0.583373165414366,0.55964211838353,0.999979462749236,"ENSG00000054523.12","KIF1B"
7.55018984410911,-0.114884949897559,1.18941547963373,-0.0965894188067376,0.923052459771624,0.999979462749236,"ENSG00000199562.1","RNU6-37P"
31.3387429144373,0.322309438686002,0.672388914348384,0.479349721281996,0.631689855644894,0.999979462749236,"ENSG00000265945.1","RN7SL721P"
6044.84723041492,0.452035003864285,0.27794127719072,1.62636873671017,0.103871237342505,0.999979462749236,"ENSG00000142657.16","PGD"
146.483691311576,0.191747236800446,0.366274308150153,0.52350719811295,0.600621343215301,0.999979462749236,"ENSG00000175279.17","APITD1"
47.363901390852,-0.67536420984298,0.54984559040377,-1.22827976004507,0.219341966217065,0.999979462749236,"ENSG00000241563.2","CORT"
1365.49331731812,0.0695137512722341,0.265417909568415,0.261903016963955,0.793396213586649,0.999979462749236,"ENSG00000160049.7","DFFA"
415.680888226462,0.501224443216511,0.379950120561858,1.31918485109392,0.187107321523277,0.999979462749236,"ENSG00000142655.8","PEX14"
35.526102019284,0.232711638372267,0.627444626969759,0.370887929180535,0.710721006103941,0.999979462749236,"ENSG00000130940.10","CASZ1"
7.42593880704905,-1.51075020777788,1.35625819697718,-1.11391047157911,0.26531759660628,0.999979462749236,"ENSG00000272078.1","RP4-734G22.3"
5764.39312163974,-0.0514861008754236,0.263822322344021,-0.195154452504161,0.845272035051975,0.999979462749236,"ENSG00000120948.11","TARDBP"
447.204013184317,-0.209125325099931,0.314482929878049,-0.664981483036378,0.50606233669795,0.999979462749236,"ENSG00000009724.12","MASP2"
543.550146504808,-0.00740105666801955,0.299564715153762,-0.0247060361038205,0.980289440436747,0.999979462749236,"ENSG00000271895.1","RP4-635E18.8"
571.254998339435,0.766920454354858,0.400128492695728,1.91668543569091,0.0552779066465162,0.999979462749236,"ENSG00000116649.5","SRM"
3018.53503511473,0.0185709882348012,0.261600666303362,0.0709898353747526,0.943405845276713,0.999979462749236,"ENSG00000171824.9","EXOSC10"
19.2933672487774,0.352436377887898,0.76439061461658,0.461068426467639,0.644749513299341,0.999979462749236,"ENSG00000226849.1","RP4-635E18.7"
3769.64421877136,0.0932189337261339,0.266045801276045,0.350386787835119,0.726048440500465,0.999979462749236,"ENSG00000198793.8","MTOR"
695.639197357563,0.178165855145218,0.287246657885533,0.620253883741327,0.535090651183262,0.999979462749236,"ENSG00000120942.9","UBIAD1"
235.756712286783,0.0311408111234947,0.424085320651136,0.0734305329778485,0.941463521369598,0.999979462749236,"ENSG00000204624.6","PTCHD2"
183.17321566984,0.174464299803802,0.457206799716413,0.381587281536527,0.702767519516114,0.999979462749236,"ENSG00000116661.9","FBXO2"
2079.09748208115,0.15679281491086,0.299058179425312,0.52428866922203,0.600077776588709,0.999979462749236,"ENSG00000132879.9","FBXO44"
169.029291822119,0.20690905225042,0.37529047090178,0.551330418151149,0.58140719016343,0.999979462749236,"ENSG00000116663.6","FBXO6"
595.988112106925,0.43127483158042,0.365756523383978,1.17913093549301,0.238346041916318,0.999979462749236,"ENSG00000116670.10","MAD2L2"
3575.83555791346,0.0141438082820759,0.279932620749006,0.0505257595353905,0.959703422475156,0.999979462749236,"ENSG00000162490.6","DRAXIN"
23.8858437612792,0.196537442221318,0.722268472746451,0.272111340363476,0.785536410093931,0.999979462749236,"ENSG00000177674.11","AGTRAP"
2284.81791087076,-0.0332667442422685,0.26762508034298,-0.12430353761925,0.901074946412194,0.999979462749236,"ENSG00000177000.6","MTHFR"
6140.91369158076,-0.296450751907191,0.27589049526301,-1.07452325106228,0.282588229516598,0.999979462749236,"ENSG00000011021.17","CLCN6"
117.709465750905,-0.0514682235602354,0.394779179514617,-0.130372183314013,0.896271973235321,0.999979462749236,"ENSG00000242349.1","NPPA-AS1"
17.2580047641094,0.0374892883356521,0.845646700910586,0.0443320931723424,0.96463969016163,0.999979462749236,"ENSG00000175206.6","NPPA"
567.883884610603,0.281191166418235,0.342255433117981,0.821582768917809,0.411314399447419,0.999979462749236,"ENSG00000116685.11","KIAA2013"
650.782185150952,-0.138255500391258,0.330713080302465,-0.418052712837398,0.675908577303078,0.999979462749236,"ENSG00000083444.12","PLOD1"
4922.47014833437,0.387276617439383,0.256444358854656,1.51017795505059,0.130998022217528,0.999979462749236,"ENSG00000116688.12","MFN2"
531.160824758402,0.557685896364124,0.452111392049454,1.23351436431648,0.217383920886647,0.999979462749236,"ENSG00000116691.6","MIIP"
4175.00896215112,-0.184114078065083,0.313109955722996,-0.588017323307234,0.556520665191973,0.999979462749236,"ENSG00000048707.9","VPS13D"
