"symbol","statistic"
"TH",3.25530761448889
"RP11-161M6.2",2.63963538699954
"MT3",2.56771743617295
"TMSB10",2.47338262173907
"NGB",2.3984242230785
"CCDC86",2.34921595346599
"ETV4",2.34805504651843
"ODC1",2.31441956573555
"HRAS",2.30027723708467
"DIO3",2.29620059608398
"PRR5",2.28573332245626
"ECSIT",2.28300862223693
"MLLT1",2.26638625943942
"MRPL54",2.25358354251397
"PRR22",2.25339236741437
"C1orf233",2.25115362574455
"DEAF1",2.22804193251419
"PPP1R14B",2.22578542756305
"NTHL1",2.2253814045123
"PRKAR1B",2.19662585166542
"AC013283.1",2.18671982683533
"PPP1CA",2.18392519071987
"RAB1B",2.18099998793267
"KDM8",2.17792129980898
"SNRNP25",2.15865218559511
"ATP6V0D1",2.15475578005352
"CALM3",2.15462435106741
"C7orf43",2.13806373036551
"COA3",2.1329492839273
"CTNNBIP1",2.12741958990832
"TBCB",2.12081714594084
"DCTPP1",2.12074340575624
"PAFAH1B3",2.10740869052244
"ZP3",2.10149176888614
"GSK3A",2.07985409120411
"PRDX5",2.07866494222456
"ALYREF",2.07620900534015
"PPP2R1A",2.07370970260842
"TXN2",2.0712552924405
"TLE1",2.07040721656595
"KCTD17",2.05158743403998
"EEF1A2",2.04945632921025
"TPI1",2.04938359454245
"PPP4C",2.04801913723366
"R3HCC1",2.04276648848092
"SPSB4",2.03860722166575
"PFDN1",2.03821119544676
"DDX54",2.03574660500486
"POLR2E",2.03270227843955
"AHCY",2.03016910415496
"CCDC124",2.02920370333854
"NUDT16L1",2.02890556587718
"HSPB1",2.02334757933946
"PKM",2.0216966305711
"OR7E14P",2.02004451942804
"PRDX2",2.01866385504708
"ARL8A",2.01608370503536
"PPIAP22",2.0159816511611
"MPND",2.00675482510881
"RP11-438H8.8",2.00320028179742
"ATP6V0E2",2.001981445823
"PPP2R4",2.00122427539489
"MRPL28",1.99308653805594
"BLOC1S1",1.99259480482105
"MEIS2",1.99213991934344
"PRELID1",1.98298225987081
"FIS1",1.98293321169104
"TRAPPC1",1.9771158375796
"C19orf53",1.97432599228023
"RAC3",1.97108126555102
"LDOC1",1.97089350578159
"DOHH",1.96775307966009
"ARPC4",1.96337163994978
"PUF60",1.96284701348233
"RBP1",1.96159109281766
"RAB3A",1.96095975447585
"GPR153",1.95929217374259
"SH3BGRL3",1.95697577288999
"SNX8",1.95598365217502
"ACTB",1.95589630011226
"TPBGL",1.95466649236111
"GNRH2",1.95438900938113
"MEA1",1.95268788838396
"LRRC4",1.95078143040801
"BARHL2",1.9505606305873
"CTD-3193O13.9",1.94737533126092
"ACOT7",1.94675916192552
"CCDC137",1.94630940739781
"ZNF784",1.94115943318131
"POLR2L",1.93541214749127
"DUSP26",1.93506855089252
"BTBD6",1.9338978396746
"CUEDC2",1.93320204626561
"PHPT1",1.92410388538936
"PSMC3",1.92344844750586
"VAC14",1.92133811510049
"ALDOA",1.91910741699327
"MAPK8IP1",1.91800891782099
"SRM",1.91668543569091
"ARNT2",1.9160604606667
"FAM96B",1.91577956165658
"STMN3",1.91545973817944
"WDR1",1.9153792330876
"ITPA",1.91391550565651
"MMP24-AS1",1.91133699109067
"NUDT14",1.90942062174309
"FAM149A",1.90748211725952
"PSMB6",1.90619221219657
