"symbol","statistic"
"TCP11L2",4.01815352070965
"YPEL1",3.96286962897099
"PDCD4",3.73793075437221
"YPEL2",3.6919203932741
"SCN1A",3.44028046141068
"RIT2",3.25689710413072
"SIAH3",3.2297028416528
"GAB1",3.21151228520781
"FBXO32",3.20995049460372
"NPFFR1",3.19543352061801
"KIT",3.18115432241024
"COL25A1",3.17801597119298
"RPS6KA5",3.17166029420829
"NEGR1",3.14053147407677
"PPP2R3A",3.13421205984101
"ATRNL1",3.10994284193588
"CTA-390C10.10",3.10538335071726
"B3GAT2",3.0889319000268
"TUBA1A",3.06535442821079
"EPHA7",3.05697858480978
"TUBA1C",3.04042828404721
"ETNK1",2.99799077667271
"RAD51-AS1",2.99568337591016
"SYT6",2.96101564116128
"MAOA",2.95335277652125
"RP11-355I22.7",2.9103304019413
"ST3GAL6",2.90642999086226
"ENC1",2.904378229755
"SCD5",2.89603746252999
"CTXN3",2.89248030599537
"LDB2",2.87655050215006
"SORCS3",2.87402670589785
"PAIP2B",2.86828339506073
"RP11-627G23.1",2.84374973633878
"ZNF704",2.83583791389607
"ATP8A1",2.83209209864214
"ARID5B",2.78709038722802
"STX16-NPEPL1",2.78019602547602
"C3orf58",2.76810120432285
"CNTNAP4",2.7605365558492
"SERPINI1",2.75587679741878
"COL11A1",2.75337950973564
"FAM117B",2.74500527878458
"RBFOX1",2.73511574816378
"SULF1",2.72561877842673
"PCMTD2",2.72309430741771
"CAPS2",2.72250465275828
"RP11-125B21.2",2.72126222949226
"SLC2A13",2.71923880963267
"DNM3",2.71568257076892
"PCDHGC4",2.71146484125693
"EDIL3",2.69796312733114
"NNAT",2.69517921273468
"RP11-91J19.4",2.67518774146845
"RP1-90J20.12",2.66505473130916
"TUBB",2.65520984997011
"STARD4",2.65406888059695
"NIPSNAP3A",2.65139762900085
"PTPRZ1",2.64574441003117
"GPM6A",2.64494741008973
"PDE11A",2.63937587778816
"RP5-1074L1.4",2.61497814240754
"EFHC1",2.60487854306384
"SORL1",2.59928973020973
"HTR2C",2.59489643781347
"TBC1D31",2.59411963364062
"NRSN1",2.59142731170895
"DACH2",2.59127033605197
"CXXC4",2.57687148578201
"ARL15",2.57039983193635
"SMAD9",2.55156367055129
"FOXO3",2.53643101884327
"KIAA1377",2.53358317035078
"PLCL1",2.5290906968435
"LANCL3",2.52740151194156
"SEMA3C",2.5201030234515
"MARCKS",2.51026540531538
"SEC31B",2.50780666803389
"TCF4",2.50631085423649
"DOCK4",2.50535657331632
