"symbol","statistic"
"DCTN1",3.17702988732492
"TUFM",3.17630301042323
"FBXL19",3.17532720888042
"FAM213B",3.17435332468513
"CRMP1",3.17194391964734
"ITPA",3.16936165884316
"CFL1",3.16904959885337
"APOA1BP",3.16303811389907
"ALDH4A1",3.16239135949797
"KLC2",3.16066135194277
"MMP2",3.16043438041635
"UQCRC1",3.15995118438557
"FLOT2",3.15929079381828
"HDAC11",3.1567842876738
"ZC3H7B",3.15505779378144
"CDK5",3.15439502072602
"DCTPP1",3.15147513401752
"PRKCZ",3.13959667102157
"BANF1",3.13945350758528
"ARHGDIA",3.13907108252123
"EDF1",3.13338578165901
"AK1",3.12777853182791
"PSMB3",3.1262590340466
"CRTC1",3.12323037284356
"AIP",3.11527086491249
"REXO1",3.11512436073628
"SBF1",3.11141108585841
"SPSB4",3.11012718773776
"WDR6",3.10726774805682
"MICALL1",3.10720444760994
"RLTPR",3.10370775817434
"FAM89B",3.10099903829931
"SUV39H1",3.09966760944587
"RP11-54O7.1",3.09900381296588
"CTD-2562J17.7",3.0989292530191
"TMEM222",3.09799632452344
"ST6GALNAC6",3.09670138087893
"ARHGDIG",3.09569336065654
"DMTN",3.09449775161411
"MON1A",3.09350550463007
"RRP7A",3.09244247270217
"PARD6A",3.0906153730275
"RPL8",3.08867905893627
"MCRS1",3.08642862735749
"SURF2",3.08412911695992
"CCDC137",3.08283523221329
"SCYL1",3.07964661538147
"CNN2",3.07668060489414
"AP5S1",3.07252925692614
"CALR",3.0716568978136
"PSMB5",3.06977534497619
"BCL9L",3.06784746673537
"MIR621",3.06714699916718
"CLUH",3.06670588877147
"CHCHD6",3.06616851676566
"TLE1",3.06616636438728
"COX8A",3.06458811638465
"RPS28",3.06407441039555
"GRWD1",3.0640012436811
"C12orf43",3.06206737005743
"VPS18",3.0620431893837
"BYSL",3.05953264743039
"ACO2",3.05931344939636
"BCR",3.05908758264644
"ST3GAL3",3.05554950525067
"FGD1",3.05523138006076
"NAT14",3.05504256617524
"DDX54",3.05274861599618
"RALY",3.05130624336595
"H2AFY2",3.0474210530678
"CDIP1",3.04275098055875
"PDZD4",3.04229840598991
"DENND2A",3.04139104970711
"BARHL2",3.03757183955579
"PACS1",3.03351564383527
"ZNF503-AS2",3.0310669992019
"MPG",3.03065978819463
"TADA3",3.02982059134953
"TFPT",3.02783286765623
"DRAP1",3.02729301110114
"PIP5K1C",3.02675349046425
"SALL2",3.0259435618964
"SMARCA4",3.02519461297863
"KCTD13",3.02176660024918
"ZNF784",3.0210811173644
"CLTB",3.01297175713779
"ENO1",3.01242651994005
"FAM131C",3.00931402795634
"TALDO1",3.00855551441546
"ZBED1",3.00768251754228
"MARCKSL1",3.00542895795973
"PGAP3",3.00479963052192
"SQSTM1",3.00285104807072
"MRPL41",3.00244232158361
"MOB3A",2.99422257840927
"PRMT1",2.99275594221663
"ITPK1",2.99159500705705
"U2AF2",2.98843539002617
"SH3GL1",2.98807420480325
"FARSA",2.98555864581306
"CACNG4",2.98555133243048
"NPRL3",2.98436529502077
"BAIAP3",2.98293827080378
"EDC4",2.97968322908425
"TCOF1",2.97960634914146
"DYNLRB1",2.97847220517586
"HPS6",2.97503873955408
"IP6K1",2.97485099861612
"GYS1",2.97391443993516
"LRWD1",2.97243641140033
"KCNF1",2.9712817657518
"LANCL2",2.9680513325691
"ZC3H3",2.967322881683
"TRIM28",2.96730147180307
"REEP2",2.96712654326047
"NACAD",2.96487112213273
"CPLX2",2.96469466994873
"LYPLA2",2.96178560482334
"SBK1",2.95620525287499
"AGPAT1",2.95237062303689
"SAMD10",2.95007014287651
"RGMA",2.94869708404215
