"symbol","statistic"
"CD320",8.9559385008705
"DIO3",8.55103416538513
"GNG8",8.52671656530442
"NDUFB7",8.27444241869235
"PPDPF",8.22908316390708
"STMN3",8.01651313329793
"EEF1A2",7.95423057190311
"FBXW5",7.93486540863367
"NTHL1",7.92510955838337
"PAFAH1B3",7.88714825803814
"GPAA1",7.8788696931582
"SLC25A6",7.85140781636986
"DGCR6L",7.81990413585535
"BTBD2",7.75568667375083
"GPSM1",7.72966701485566
"RPS2",7.71699052780558
"TCEB2",7.71528925359238
"RPS9",7.67875255640025
"VPS28",7.67239756451024
"RPL8",7.66890162099618
"TSR3",7.63380045022952
"FBXL19",7.60677476588772
"LY6H",7.60331647856825
"POLR2E",7.59264057778141
"PTOV1",7.57214811093994
"RAC3",7.56282569742352
"RNF208",7.56277150497899
"C17orf70",7.51938965204935
"ARHGDIA",7.50281668632443
"BOK",7.49974092698135
"MFSD10",7.47937597354065
"ATP6V0E2",7.47254291892157
"NCLN",7.47195104583655
"STUB1",7.47144578471187
"RPL36",7.46973959907955
"TSSC4",7.4596845676005
"ALDOA",7.45934867271189
"C9orf16",7.4568956680789
"EPN1",7.440968055192
"PHPT1",7.41718947124389
"CTSD",7.41589901826673
"FSCN1",7.40581923420168
"FKBP8",7.37329994582422
"ECSIT",7.37312395247629
"GPS1",7.35860678370857
"SCRIB",7.33706877258683
"R3HCC1",7.33397104363248
"JUP",7.32798378331639
"MED16",7.31766045020133
"MAP1LC3A",7.30568613739792
"DPYSL4",7.30450555949527
"SCAF1",7.29040101228539
"CEND1",7.28818404927937
"PUF60",7.26720449707369
"DCAF15",7.26388097821423
"HRAS",7.2629972997789
"BCAR1",7.25547806256779
"RPS28",7.24744945289263
"MAP1S",7.21671668130045
"DEAF1",7.21578730729092
"GADD45GIP1",7.21390811006017
"SGTA",7.20616681667485
"FAM171A2",7.20185640036148
"MIIP",7.19942462322747
"SLC25A22",7.16735525347942
"CTD-3193O13.9",7.15218331479849
"ARMC6",7.14857243899442
"FBLL1",7.14799109993218
"GPX4",7.1392104273944
"ATP6V0C",7.10799212881654
"DPP7",7.10664785668459
"FARSA",7.10156937262017
"SH3GL1",7.09746950895948
"LIMD2",7.07900037165874
"GNB2",7.07123881241895
"LY6E",7.05925960651314
"ABHD8",7.05578659745614
"POLRMT",7.05491296886888
"SRM",7.02894009016697
"ZNF205",7.02883692701212
"RUVBL2",7.01414175120665
"PRKAR1B",7.00998746850613
"CXXC11",7.00240397510105
"NPDC1",6.9927917556115
"POLR2I",6.99264061019131
"PRDX2",6.98848726583887
"ROGDI",6.98688601073465
"C9orf142",6.98447807671576
"UBXN6",6.96771586278834
"TBCB",6.95523899588878
"ACOT7",6.95347431905339
"LRP3",6.95147565672813
"KCTD17",6.94690357377248
"RPL18",6.9368228969514
"CCDC106",6.92914126730323
"CEP170B",6.92716226876498
"C7orf43",6.92054115703672
"C20orf27",6.91706444536451
"SCYL1",6.91599322765049
"FRS3",6.9115954118396
"CAMSAP3",6.91112488615796
"DBN1",6.90026982247016
"AES",6.90015104906977
"EDF1",6.89590483436853
"FIS1",6.89245717929267
"SH3GLB2",6.88771521461164
"KCNF1",6.88628287180444
"PPP2R1A",6.88050637457598
"PPP4C",6.87260860659324
"CUEDC2",6.86788499804862
"GSTP1",6.8660010860943
"TRIM28",6.84256887907611
"NCKAP5L",6.82789208418818
"LYPLA2",6.8252385058092
"ARHGAP33",6.82121502516097
"C4orf48",6.81579866676718
"C7orf50",6.80624119609999
"EVI5L",6.79070912912424
"ZDHHC8",6.77993131311281
"REEP2",6.77588667174873
"DDAH2",6.77559009088634
"PRDX5",6.77387185665284
"RPLP1",6.7622650897195
"INTS1",6.76084409461977
"KATNB1",6.75503475962914
"TUBB3",6.75387282045235
"FTH1",6.75093141010583
"HDGFRP2",6.74334829169425
"RPLP2",6.73738083479202
"PSD",6.71407101618869
"PRR5",6.71227077894788
"HSPBP1",6.70903608124961
"COPE",6.70173349091916
"IGFBP2",6.6921957198673
"ATP5D",6.6883467657386
"C19orf70",6.67907959484986
"CLUH",6.6781369557378
"CYC1",6.67480660699666
"REXO1",6.66025910831299
"MAP2K2",6.65813679421116
"ENHO",6.6551311206337
"RGMA",6.65499465710804
"ACTL6B",6.649518652731
"ACAP3",6.64535341945834
"MBD3",6.64386065904683
"SLC9A3R2",6.64325687467932
"HYAL2",6.64232330873463
"CKB",6.62040483586555
"ARMC5",6.61393394919095
"RPS5",6.61380377670338
"C16orf13",6.61195529974434
"APC2",6.60472432594725
"VSTM2L",6.60366903943687
"RPL3",6.58676494174088
"TCEA2",6.58638567986036
"PRR12",6.57269820220833
"ARVCF",6.56956934331049
"COX8A",6.56508071266264
"UBE2S",6.56193425050007
"DRAP1",6.55523899945583
"RAB3A",6.54605656873682
"RAB1B",6.54343867726661
"VPS9D1",6.53942008763015
"TELO2",6.5327395240513
"RPL28",6.52202279253045
"SAMD14",6.52183396735509
"TIMM13",6.51387502240498
"NUDT14",6.5099427835334
"PPP1R14B",6.50800026503947
"AGRN",6.50001070419626
"KIFC2",6.49752774746251
"TRIM46",6.49704204285095
"CORO1A",6.49669535815184
"ARL2",6.49266589987719
"STK32C",6.48546933137301
"SLC25A1",6.48429862694167
"CSDC2",6.48053667455263
"TIMM17B",6.46727250047073
"C2CD4C",6.4637163060432
"VAC14",6.4632145819361
"ALKBH7",6.46188277564791
"GAMT",6.46071918730997
"MAP3K10",6.46020559634615
"CYB5R3",6.45883256237056
"TONSL",6.45023520858503
"ADRM1",6.43066234026947
"FCHO1",6.42672433963889
"WDR34",6.41983184236566
"CDC34",6.41959763313274
"HPCAL1",6.41754858180106
"GLTPD1",6.40562994117689
"AURKAIP1",6.40349810207212
"LINGO1",6.40299103082875
"PRMT1",6.40051857819643
"PKN1",6.3986305144256
"SEPT5",6.39723538659012
"BAD",6.38944603532314
"C11orf68",6.38038610717812
"WIZ",6.37515285424192
"CLTB",6.364481121555
"MAPK8IP1",6.34768837031223
"TMEM132A",6.34453904205906
"DOHH",6.34154048071775
"CENPB",6.33851192556487
"C15orf59",6.33849141150399
"CHMP1A",6.33746793618319
"BSG",6.3337650304905
"PPP1R37",6.32909668304632
"TMEM259",6.31806196106101
"IRF2BP1",6.31797014741867
"PPP1CA",6.30039132094576
"SDF4",6.29818883635321
"POLR2L",6.29092333276726
"DVL1",6.28546026214326
"H1FX",6.28400852875483
"MMP17",6.27863155521423
"RPUSD1",6.27186218538725
"MRPL28",6.27064040919911
"STRN4",6.27023392904841
"MPND",6.26933053621453
