"symbol","statistic"
"DLK1",13.87342855879
"TH",12.0382278813555
"ETV4",10.6365796820238
"VGF",10.0852424864169
"PTPRH",9.79102365553531
"EMD",7.66628797210431
"ODC1",7.31613184432106
"EGR1",7.29093434526534
"CALR",7.24488651980646
"DUSP26",7.18497303584559
"NR4A1",7.10536203977967
"CYSTM1",6.85144495866836
"CNN2",6.8391042208324
"HSPB1",6.78954527208063
"CCDC86",6.5944236833744
"RBP4",6.46184681666674
"DUSP5",6.40200944884052
"NSMF",6.31420478039458
"CSRNP1",6.26553167921297
"PAK6",6.23241924968496
"ANXA2",6.06237725372089
"MAP1LC3A",6.03015641843163
"RP11-867G23.10",5.99692298423396
"FAM96B",5.98835649778282
"PARD6A",5.90013950022033
"UTS2",5.89398900928059
"ALDOA",5.82674017882928
"HRAS",5.78956218909227
"DHX37",5.77235214029167
"IRAK1",5.74780552836368
"ARHGDIA",5.72671263912702
"CYP26B1",5.62592469406307
"MGLL",5.6045965720408
"BTBD6",5.5970829392581
"MRPL54",5.59439174522876
"HSPBP1",5.57065323918095
"DDN",5.55189664003039
"WDR1",5.5462914877038
"ECSIT",5.54289142241666
"TPBGL",5.54208026249618
"CA5BP1",5.51037379259575
"SNRNP25",5.49589441904765
"JUNB",5.493982056418
"CSDC2",5.47697953163304
"CLUH",5.47688035439387
"GYS1",5.44893980870704
"MMP1",5.44806056984416
"HSPA8",5.44522686993313
"SLC2A4RG",5.43868699071031
"BANF1",5.42507909839196
"KIF17",5.40034132893738
"PTPRN",5.39236504899245
"HYAL3",5.39148251689342
"MYH9",5.38806736111727
"NFKBIB",5.37745772565968
"REM2",5.3760548393878
"TMIE",5.37427027151831
"NUDT14",5.36874836455839
"MT3",5.3667348043961
"FABP3",5.36672165883877
"NTHL1",5.35470495494553
"GPX4",5.35185079455048
"PSMD8",5.33689781151165
"RTL1",5.33181018426386
"BAIAP3",5.3291172424887
"GNB2",5.29939650793083
"SURF2",5.29575373988152
"TYRO3",5.28345977321099
"ATP6V0E2-AS1",5.27746901390394
"GUK1",5.27443881963387
"EDF1",5.2696401007978
"DCXR",5.26551750292295
"MAPK8IP1",5.25528695003207
"PUF60",5.24870531301923
"ALYREF",5.24441789528747
"SLC25A22",5.23613607238598
"SRM",5.23106673183737
"FAM207A",5.22428069461203
"TIMM13",5.22045039246706
"PRELID1",5.18646254506675
"GMDS",5.18569822428908
"SPSB4",5.1688733940071
"MRPL41",5.15968861880848
"PER1",5.15390384077
"MFGE8",5.15236071169685
"TXN2",5.15037388275807
"FAM50A",5.1315575912916
"ATP6V0D1",5.12702541495973
"PHB",5.12425143374978
"ARHGAP36",5.11508962836653
"SPAG4",5.1131084689922
"GCAT",5.11054881230534
"MPND",5.09849105554425
"STIP1",5.0874771393016
"PPP1CA",5.08450552870447
"TRMT61A",5.07905534700904
"GIT1",5.06933228260509
"TRMT112",5.04942634148178
"SLC35A4",5.02713669626085
"ZC3H3",5.02684888064723
"TSR3",5.02479182767271
"SLC4A3",5.01753178438423
"NTMT1",5.01747578820982
"DUSP4",5.01704851446218
"DPP9",5.01069919560324
"APBB1",5.00998717024236
"CEND1",5.00997323472866
"PDIA4",5.0091866691814
"PKN1",5.00585516036307
"RELB",5.00081744014364
"NOP2",4.99936834792236
"MLLT1",4.99762313107169
"UBE2M",4.9953119096648
"NCS1",4.98013515868398
"APOA1BP",4.97775155668112
"CYC1",4.96434439991452
"PPP1R15A",4.96097257560953
"ENO1",4.95701514138504
"GFER",4.95057182821395
"KPTN",4.94858452609358
"BPIFC",4.94426634321357
"TLE1",4.93940079355751
"CTNNBIP1",4.93861742434424
"TAGLN",4.93411363139636
"SRF",4.93319687045628
"MAP2K2",4.93057834236475
"RIN1",4.92605408132564
"CLN6",4.92565375226639
"ITPA",4.92281762383452
"PFAS",4.92258648840365
"MRPL28",4.92074864006027
"SPRY4",4.92041178988344
"FNDC4",4.91931201562413
"TRMT1",4.91567426849762
"ELFN1",4.91214138598617
"ESRRA",4.91195136127477
"STMN3",4.91172518260428
"HDAC5",4.9115863052272
"SBNO2",4.90879255236134
"TOMM40",4.90595156830275
"CDC37",4.90296828138263
"GAPDH",4.90224120361468
"IGFBP2",4.89801436000013
