"symbol","statistic"
"RP11-49C24.1",3.63754833103174
"PIAS4",3.63579508802314
"MAP3K6",3.63571065931008
"SAC3D1",3.635458710166
"CCDC97",3.6283930874863
"HSPA8",3.6259561497281
"SNHG15",3.62585116858271
"GAMT",3.62251216619597
"PEMT",3.62125976925355
"CCDC94",3.61888627334064
"C16orf45",3.61786607909819
"CIDECP",3.61744491670805
"MYL5",3.61682604547052
"TMEM240",3.61435053827286
"RANGAP1",3.6126782214943
"STK40",3.61217009780254
"LHX5",3.61186325694318
"STUB1",3.60854602774513
"FZR1",3.60842062870026
"CLN6",3.60743794605189
"ZYX",3.6058841636511
"ZNF205",3.60533340206897
"FLYWCH2",3.6047319591161
"CALY",3.60192934534116
"NAT14",3.60026845651158
"HCN2",3.59978684232584
"LIMK1",3.59963828449742
"MIIP",3.59931140476214
"TMCC2",3.59820992421986
"RASGEF1C",3.5973819250665
"F12",3.59563524835332
"SPRN",3.59220923969452
"PLEKHJ1",3.59138494227401
"UPP1",3.59105564557993
"GRK6",3.59096913194063
"VAC14",3.58592882764528
"TRPM2",3.58435241954345
"RAB11B",3.57987790364923
"FIS1",3.57655801433463
"PPP1R37",3.57152501643047
"SNRPD2",3.57108629312126
"FAM131C",3.57034284260196
"ARFRP1",3.57029050340525
"APRT",3.56988122606135
"IGFBP2",3.56934968001251
"SIK1",3.56876783667246
"PITPNM1",3.56801077846252
"WASH2P",3.56795009134448
"FAM73B",3.56553479972278
"C19orf70",3.56379449780477
"DDX39A",3.56170477815268
"POLR2F",3.56061138360609
"RUVBL2",3.55995064343809
"PRR22",3.55549252970749
"RALY",3.55421725083814
"FRS3",3.55237003063469
"FAM195B",3.55149780757587
"CASKIN1",3.55007359645052
"PPP2R1A",3.54974402923791
"GATAD2A",3.54871193960635
"LCN12",3.5486225395864
"GNG10",3.54763561362611
"MPG",3.54759942674053
"CCDC12",3.54664366913291
"CITED1",3.54566864307667
"AC018766.4",3.54559372353332
"CDC34",3.54529497473176
"HYAL3",3.54472828421818
"EEFSEC",3.54453841778704
"ARMC6",3.54352420024796
"CHGA",3.54324866252988
"WASH3P",3.5427985175149
"C7orf43",3.54153034207391
"GPKOW",3.5383441469246
"SAMD4B",3.53774100409046
"ZNF668",3.53620893444235
"SLC25A25",3.53557263667574
"CBX4",3.53366063035776
"TESK1",3.53327754491159
"ANAPC2",3.53187877299951
"SLC25A11",3.53159090584632
"UBXN6",3.52836151212432
"IMPDH1",3.52734757673176
"ZBTB45",3.52658746382081
"UAP1L1",3.52650807508991
"AC013283.1",3.5265018578487
"LSM7",3.52572710380425
"C20orf27",3.52439557037645
"UQCRC1",3.52435591874394
"CST3",3.52001747318093
"NUDT16L1",3.51857070615122
"FBXW4",3.51841758334205
"CCDC106",3.51799341009377
"ZNF865",3.51769754422737
"TLE1",3.51752762533575
"SCRIB",3.51462836309399
"MRPL49",3.5145777302894
"URM1",3.51238770643765
"NANOS3",3.51027646013615
"MIEN1",3.51010331264877
"LYPLA2",3.50948594895541
"TELO2",3.50916920385825
"STOML1",3.50843611176792
"GADD45G",3.50820909384419
"MISP",3.50640884138553
"FAM109A",3.50624489469692
"PUSL1",3.50487675804357
"XAB2",3.50487017597707
"HPS6",3.50193395731913
"MOB2",3.49997420661
"SHARPIN",3.49756497034207
"IRF2BP1",3.49366738554676
"GNG3",3.49346698913043
"RPL36",3.4926886440785
"PFDN2",3.49082377004859
"BEGAIN",3.49065392392592
"EIF3K",3.49016301226821
"RELT",3.47686983540193
"ASL",3.47637880517595
"CCDC107",3.476178464412
"LDOC1",3.47518549143016
"NCDN",3.4751659116563
"GNB1L",3.47466870955499
"RPL28",3.47317087785381
"H3F3B",3.47291294877306
