"","ctrl1-1","ctrl1-2","ctrl11-3","ctrl12-3","ctrl2-1","ctrl2-2","ctrl3-1","ctrl3-2","trt31-1","trt31-2","trt311-3","trt312-3","trt32-1","trt32-2","trt33-1","trt33-2","trt41-1","trt41-2","trt41-3","trt42-1","trt42-2","trt43-1","trt43-2","trt51-3","trt511-2","trt511-4","trt512-2","trt512-4","trt52-1","trt52-2","trt61-1","trt61-3","trt62-1","trt62-2","trt63-2","trt71-1","trt71-3","trt72-1","trt72-3","trt81-1","trt81-3","trt82-1","trt82-3"
"trt42-2",156.61036270478,114.103869046999,97.2591623199492,94.405773326155,132.970628901067,138.829724295506,134.503775834854,108.053830587668,132.92517372861,107.906021381016,94.2333777698875,97.4901893347161,131.950705915562,104.490603371857,129.172640402742,99.7349564236628,132.432580555271,94.1978044431723,107.881880487245,144.688635425793,0,142.93207816467,97.77759440954,98.1583465678005,109.048488070065,170.996816628737,104.916994368757,176.506398526246,139.000972758269,133.295829769769,144.554137720588,109.60359103772,144.078949586228,99.1439601800902,92.95255629642,146.458416740045,107.992204955999,143.166280720014,111.474085710762,157.538369494561,136.996576667853,165.196958694353,139.840375117799
"trt43-1",86.9824855973723,129.930753051553,135.857817433522,142.668507939821,99.272667698582,142.623908732557,87.6651108653421,129.869611427394,81.1945621579435,137.268123106667,138.609533711061,153.481893965048,83.3564702064803,148.993448313845,87.1908783679797,134.120220534908,78.3406646558454,126.053694803763,167.255248034113,76.6520013343901,142.93207816467,0,127.255751665662,145.789332150402,134.170383679407,180.646242716604,139.585611723077,187.408130566325,84.9404695081008,153.707155755897,84.1761655975319,157.699893485841,82.168578692308,138.642850955657,135.55821988098,121.876358681584,160.376309763321,109.050416536504,156.917416527392,119.108203848963,190.094866194226,117.521887775066,197.041656855949
"trt43-2",134.450454832533,80.6983231046444,93.3007291480192,90.4920497558417,131.877503273338,99.414015422377,127.935706658541,78.7719912218527,124.600870461078,79.497131896968,89.1408884830746,103.943281811699,126.617364975877,100.746741881715,125.157567515543,85.7668682039911,124.757089836073,77.0356617143284,117.768311000599,127.871361609224,97.77759440954,127.255751665662,0,102.979927352287,87.6526856799813,190.04668909624,92.5447539989802,196.187232066116,125.358655244293,110.304141741121,124.492837104601,120.692522044144,125.727798539324,87.4008977255831,85.2843690083974,145.222356154892,118.230501015288,135.984580476055,114.416485274575,140.490630668958,149.025553636466,141.727937631796,157.014487664567
"trt51-3",155.926132349548,120.525942085194,93.5530249843111,97.0906707385929,133.631309070524,146.185388562015,137.105358302512,109.467833452633,131.992013687386,110.432892117523,84.0701342479207,87.1636149197947,131.465283013089,100.467891361295,127.484610045795,99.4427229571468,133.489624953194,101.763346705621,102.928371444442,148.358948999669,98.1583465678005,145.789332150402,102.979927352287,0,89.8807998776929,162.754885256121,83.3885159782947,168.21942155218,133.171976832721,119.314838386587,140.070767478819,80.8077297020906,139.522151557631,87.9622134081686,81.1461503327734,134.653705800779,93.8731450783909,132.442920402587,97.9504096321406,147.488325443107,120.065293486449,156.769550647811,124.129543539395
"trt511-2",136.046357295205,98.6652339469954,102.098834423819,104.645867285271,137.707881265428,114.01579471674,135.673974926376,91.4527219607402,129.280511521044,93.0083757266094,92.0890887020376,104.970256527661,131.035641187497,104.466368809264,129.28832404308,93.7455389596081,130.779303744943,92.1005662966289,123.865141899497,134.731371432922,109.048488070065,134.170383679407,87.6526856799813,89.8807998776929,0,186.142851322371,78.5058990633736,192.215264314965,123.483618781489,102.74465023575,124.451649340763,109.003381037553,125.577470580456,86.1164859615452,82.8909202790507,142.430116185638,117.719751279055,133.793002481416,114.57779316075,135.958024037404,144.177696338472,137.701376511396,152.023550749345
"trt511-4",197.001812614873,210.6632107818,188.39763936811,169.023589543732,133.476299917382,229.868085569304,160.04020419895,198.350083763554,153.7710333567,183.306727896022,171.252280928504,150.321151724808,148.299863457469,172.843809112021,141.864789580195,186.7402259657,156.872222407198,193.250096304534,141.992322940235,186.226106434952,170.996816628737,180.646242716604,190.04668909624,162.754885256121,186.142851322371,0,173.993449871435,75.6303264269225,160.112152925367,199.318037291226,170.666165236508,167.24415141265,172.499493455039,167.926554940317,166.457526384843,152.401972291541,162.283430745686,158.864508697619,172.201743704195,155.758330223617,147.495861561246,178.023951280402,142.111150234455
"trt512-2",144.989828382983,108.22734596529,101.300679341131,100.324676419933,135.039849560477,127.134748270141,136.220616884945,98.6309887572825,130.126079516433,97.0246078275071,88.6336538902909,96.8011160583736,130.688611249393,100.049519694918,127.88209128963,95.2688534870384,131.849980363757,96.1341343188193,113.600700357033,141.465122927847,104.916994368757,139.585611723077,92.5447539989802,83.3885159782947,78.5058990633736,173.993449871435,0,180.013963789836,127.255400857779,107.291647210059,130.445665652177,101.284272781788,131.461066499224,84.7208919818505,80.1380813416791,140.33741654432,110.33305204776,134.075756361359,109.566520617185,138.487400767529,133.359279465161,144.307033553695,140.0259561084
"trt512-4",204.5841467892,216.912221403119,193.77724717356,174.276807616746,139.981542139766,236.493537907062,166.663536505096,204.53093092158,160.653186546563,189.495367222863,176.836389041158,155.35753129907,154.825696223466,178.130347212026,148.418575573789,192.533849885389,163.468740502862,199.448830518268,146.329792328353,193.280477909793,176.506398526246,187.408130566325,196.187232066116,168.21942155218,192.215264314965,75.6303264269225,180.013963789836,0,167.19381500962,205.08022958704,178.044086320056,172.204368311391,179.764617317239,173.554389327643,172.164176432256,158.204821300046,167.030926082201,165.420709862371,177.325915625671,163.349036273691,150.9229004357,185.052348204385,145.125090568451
"trt52-1",90.8099187115485,132.454681431364,135.271866037523,137.856444364071,93.7782033775359,145.289196386005,91.1007381147379,127.283972165398,79.5376407963116,131.829357257192,131.457609710125,142.415971281691,83.7085698533316,141.505932508269,82.1943793502044,130.165522113843,79.6547999068224,126.160584327664,153.892426450575,85.2769612075365,139.000972758269,84.9404695081008,125.358655244293,133.171976832721,123.483618781489,160.112152925367,127.255400857779,167.19381500962,0,142.554694034825,72.5804833631346,146.822229671846,72.5001637654867,124.903414656799,123.02438811305,111.244635610044,150.600733237542,100.47556352567,148.669955132805,105.920965886075,175.544864798455,107.93501125834,181.767235216717
"trt52-2",150.73400957546,120.724072316321,129.835016197004,128.288265998711,158.462391077078,130.289150644558,156.559716492288,108.508911981849,149.531818599222,111.565569348368,114.505229145094,124.439876622752,152.463300828778,96.2232910580453,146.288405122022,101.119190950507,150.899537959467,123.338756473551,139.907786884983,153.361133654586,133.295829769769,153.707155755897,110.304141741121,119.314838386587,102.74465023575,199.318037291226,107.291647210059,205.08022958704,142.554694034825,0,138.559434065917,136.352325086255,142.712783979911,101.349615620615,103.010186479103,162.325665564279,145.889044420795,154.226994604378,141.898426543758,148.707499446164,165.279805675318,150.169673090234,172.897072431688
"trt61-1",86.1914210223501,129.827502581182,139.401203261055,142.166509416633,99.4525149306037,138.287723929364,93.3206149888335,124.783918243275,83.3957526865101,130.0542163507,134.199546849721,146.797503652226,89.2639020730309,141.913652690207,85.8571876380257,130.153436175646,82.6051599670839,128.778660483836,159.308939560029,82.863557392469,144.554137720588,84.1761655975319,124.492837104601,140.070767478819,124.451649340763,170.666165236508,130.445665652177,178.044086320056,72.5804833631346,138.559434065917,0,153.605198321105,71.3899001241091,126.718732049703,127.243020016036,116.868764069522,157.127247513525,103.634804306194,153.139496439507,102.650136462341,182.123430146756,101.098788478755,189.467556310392
"trt61-3",168.879001913778,137.481498687384,108.061878190469,110.777732224292,143.419213479207,162.707578005523,146.127021975337,127.147411330659,143.204425339854,127.474333202722,99.4265683122827,99.4625827655231,141.666689144603,111.557460744427,137.873526841227,114.630348834845,144.139224510841,118.631999403664,115.277660960816,160.132218124036,109.60359103772,157.699893485841,120.692522044144,80.8077297020906,109.003381037553,167.24415141265,101.284272781788,172.204368311391,146.822229671846,136.352325086255,153.605198321105,0,153.332671418981,106.788757478245,101.938604723029,136.45060026974,86.1823002861165,135.711810377995,92.2036013548283,153.942115854872,112.152385159336,164.814341106503,114.815934395678
"trt62-1",85.0742525821722,130.992132435208,137.981377233838,143.170233521714,100.451284800099,141.021352474617,93.8182075531195,127.255368820101,82.4043220784004,133.468496220027,135.340741224211,149.057051476856,87.6414761887581,144.939204415899,87.1669480071898,131.684342127923,81.7162705686241,127.43817112839,162.481009364996,81.757342640962,144.078949586228,82.168578692308,125.727798539324,139.522151557631,125.577470580456,172.499493455039,131.461066499224,179.764617317239,72.5001637654867,142.712783979911,71.3899001241091,153.332671418981,0,129.483726943509,127.813468728531,118.276197494675,157.722267215164,105.380149241141,153.956026802805,108.612579536911,184.261630163501,107.031898130134,191.563810840137
"trt62-2",145.281609567944,103.529379222366,100.297437822809,90.8344882990792,130.525727136211,124.055356421737,133.684843752574,88.0919797490586,127.481760079489,90.5337706393243,86.5165649395598,91.6667065571455,129.041929706476,92.190859616502,123.240726526341,86.8584889223151,128.599734045742,93.5736162115009,97.2714515416094,140.299128831632,99.1439601800902,138.642850955657,87.4008977255831,87.9622134081686,86.1164859615452,167.926554940317,84.7208919818505,173.554389327643,124.903414656799,101.349615620615,126.718732049703,106.788757478245,129.483726943509,0,69.7272134501893,137.92688794145,109.164950638463,133.156088051356,109.025417988769,138.214587358752,132.205216363779,145.049026150598,138.418375933391
"trt63-2",144.108793570191,102.31710157197,93.0810267073868,86.9526669240084,128.405278344937,127.379275816255,130.866239392561,90.2007330843963,124.596349224904,92.7550226007583,83.2106345190946,90.5292167338555,125.273607736053,91.0508969967885,120.920820129529,85.009589891562,125.632671470285,87.0816078372122,100.23209711241,137.643910735224,92.95255629642,135.55821988098,85.2843690083974,81.1461503327734,82.8909202790507,166.457526384843,80.1380813416791,172.164176432256,123.02438811305,103.010186479103,127.243020016036,101.938604723029,127.813468728531,69.7272134501893,0,137.374096427791,106.928790245493,132.573504245964,107.776634793156,142.611563396097,133.131559887907,150.020647327277,138.564382231409
"trt71-1",130.202623372536,150.483208770395,144.939640813944,137.270815076494,106.762888140729,170.128505936276,105.912893326959,141.424312760141,106.624808304661,149.61949898225,141.694614443602,144.191723001524,108.444424329559,147.640635195309,101.824552585268,144.831568529371,106.210589811771,145.918228067651,148.849327064565,123.779602498472,146.458416740045,121.876358681584,145.222356154892,134.653705800779,142.430116185638,152.401972291541,140.33741654432,158.204821300046,111.244635610044,162.325665564279,116.868764069522,136.45060026974,118.276197494675,137.92688794145,137.374096427791,0,131.515339497947,78.4981202708517,133.735401228023,115.405844544812,155.913464624551,125.531446874078,159.23491320687
"trt71-3",172.816914235707,135.051508062475,109.618251596918,105.054926082038,140.04985821087,159.066341390683,146.402925854402,125.079750496067,144.533366682584,121.69437740332,100.984651993624,95.6184588580108,142.886366557713,115.532815785486,139.09564192589,117.678699161224,145.876658449972,118.016195415012,104.086997539495,163.132541711086,107.992204955999,160.376309763321,118.230501015288,93.8731450783909,117.719751279055,162.283430745686,110.33305204776,167.030926082201,150.600733237542,145.889044420795,157.127247513525,86.1823002861165,157.722267215164,109.164950638463,106.928790245493,131.515339497947,0,131.735044759463,73.3091558749417,148.434156188287,93.9116606946457,160.544537670253,96.7067016314528
