"","ctrl1-1","ctrl1-2","ctrl11-3","ctrl12-3","ctrl2-1","ctrl2-2","ctrl3-1","ctrl3-2","trt31-1","trt31-2","trt311-3","trt312-3","trt32-1","trt32-2","trt33-1","trt33-2","trt41-1","trt41-2","trt41-3","trt42-1","trt42-2","trt43-1","trt43-2","trt51-3","trt511-2","trt511-4","trt512-2","trt512-4","trt52-1","trt52-2","trt61-1","trt61-3","trt62-1","trt62-2","trt63-2","trt71-1","trt71-3","trt72-1","trt72-3","trt81-1","trt81-3","trt82-1","trt82-3"
"trt311-3",0.895504332048082,0.918257492592496,0.924334219677752,0.92247480121015,0.903919014978099,0.90781657981203,0.905109481152771,0.921177193390994,0.904836041488929,0.91886221077566,1,0.925660246666703,0.906023771635048,0.922784114376992,0.907083385487188,0.922249277832091,0.905443148768957,0.922855489624996,0.920571281637277,0.899126710580412,0.920895941072491,0.900870290111721,0.922712642524853,0.924282743800693,0.920094556127715,0.892406715864856,0.92035082033996,0.890247290889187,0.903112430028182,0.91381884466029,0.903187165045072,0.91925549358352,0.90196007449546,0.92238908495966,0.924587951750678,0.893156588509249,0.919912030289137,0.899967465519226,0.917758973436757,0.893868110773528,0.910499292296598,0.892664514806842,0.911791380232152
"trt312-3",0.891779538304769,0.914640656148506,0.918918435146543,0.923006367059667,0.905716484693989,0.906621451521556,0.90170463098568,0.919843629498917,0.903403776202548,0.921022080692973,0.925660246666703,1,0.90536925112719,0.922007800360854,0.906101763344553,0.918970820538839,0.903700004533584,0.919478854582354,0.926392524298057,0.895806664588193,0.921451527822233,0.897786951254621,0.921981733669423,0.923918589500716,0.919541092194299,0.902220349343541,0.919017360218288,0.900454580885813,0.900979330156459,0.913470857511039,0.901663285356812,0.919060877943262,0.89952629267367,0.923858934567136,0.925114401735542,0.892016695811289,0.921808142615976,0.900489327471728,0.917820861291876,0.898396171849423,0.91806016060395,0.893846223225441,0.919683355744675
"trt32-1",0.919575743034506,0.903781409752929,0.905981662543633,0.905992971603863,0.923774996029617,0.89576855094174,0.925210023465718,0.906080927849646,0.927621616531555,0.903701382970065,0.906023771635048,0.90536925112719,1,0.90568033864861,0.927975460424365,0.904879272798207,0.928595868357331,0.907380600109731,0.901648476046509,0.922994637972562,0.905831204903128,0.925931341217219,0.907632734319686,0.905770431776397,0.904682071272666,0.908577414875594,0.903731642532026,0.907195408117093,0.925046137622316,0.896492740358605,0.923580599474551,0.90172701262598,0.924046761302714,0.906058650431428,0.909121973023163,0.911964073282198,0.902296024489935,0.92022315327104,0.900480225266371,0.913148295911364,0.892099586455168,0.911892501455564,0.893632262055015
"trt32-2",0.895288742049907,0.918953042400203,0.920149909540843,0.923138736995863,0.904285913659349,0.908699482407998,0.904325885020494,0.923062859856117,0.903824033002785,0.919818757375856,0.922784114376992,0.922007800360854,0.90568033864861,1,0.906421881184755,0.924718317860377,0.905542835179384,0.920906155446106,0.919452625816759,0.899146257200567,0.920808705171213,0.901464158901208,0.923336436526926,0.92085218190505,0.918957607857873,0.895429353066118,0.919169994267008,0.892360870790097,0.902614466640349,0.91911937739599,0.904564759573814,0.916770828329946,0.902328486673136,0.92388633541485,0.924715236079831,0.894192537246771,0.917721685232516,0.902203243884479,0.914518402574687,0.895803929165079,0.907830677866429,0.893626019645023,0.908967037485949
"trt33-1",0.918743911208198,0.902754334684878,0.905356113337006,0.907463458132726,0.926851498885131,0.893707972749759,0.926890145617831,0.907546016679391,0.928253971708404,0.903215532240975,0.907083385487188,0.906101763344553,0.927975460424365,0.906421881184755,1,0.907488566549504,0.930097427716857,0.907706705662757,0.904923915188285,0.923586357180606,0.905387175144054,0.923924119060325,0.908318981860573,0.906828461271905,0.904402990400212,0.91053352638968,0.90344571511731,0.908772445524431,0.924612899232307,0.898166761986442,0.925511987714346,0.902203470417898,0.924296388740419,0.90891697474935,0.910644486652019,0.912933723238884,0.903396406886946,0.921083575817344,0.900250836635692,0.915149124090834,0.893532658620842,0.911301641981268,0.893962006170107
"trt33-2",0.897628955735633,0.921976499021201,0.921754397431062,0.922835023597969,0.904539211745984,0.91139842549829,0.90524964577339,0.925960790770901,0.905103619074883,0.918323466718403,0.922249277832091,0.918970820538839,0.904879272798207,0.924718317860377,0.907488566549504,1,0.906154659340523,0.923081419229593,0.917125540012338,0.903222116223744,0.920474565126914,0.903508738679581,0.923181595060603,0.920604488690654,0.919676503067671,0.887435964846423,0.918594040179965,0.885507927874951,0.905025834990385,0.916784890135076,0.905061635118108,0.916398160579403,0.90369539730079,0.92371444975918,0.924933310470305,0.894130070101002,0.917810392488527,0.902182610833402,0.914482179508167,0.894305141921642,0.903039947357958,0.894129483941536,0.904279738821642
"trt41-1",0.92094252605505,0.904547859030817,0.907467256587186,0.906190778407221,0.926824995273993,0.896588227887712,0.928786987951705,0.908445318051122,0.929303552212332,0.902604780138751,0.905443148768957,0.903700004533584,0.928595868357331,0.905542835179384,0.930097427716857,0.906154659340523,1,0.909556968105196,0.902019852967701,0.927405733466922,0.90463482784775,0.926649245618985,0.908567059693654,0.905657565222925,0.904190735179905,0.903695731434474,0.902325152060281,0.902269656139002,0.926154485911155,0.895466023359827,0.926734121384809,0.901313504225337,0.926524531461735,0.907714994955974,0.909110793035973,0.916088721928518,0.902413935726854,0.92298008689476,0.89994333403351,0.913601797965857,0.888775750694255,0.912309675677107,0.890417912205066
"trt41-2",0.899865906812542,0.924603407579948,0.925229653044292,0.92439557805974,0.904573177379082,0.914300386256497,0.90624996675824,0.927099577493573,0.906760797714477,0.920191584237551,0.922855489624996,0.919478854582354,0.907380600109731,0.920906155446106,0.907706705662757,0.923081419229593,0.909556968105196,1,0.915634354328821,0.904469775608455,0.9214572159458,0.905722082928706,0.926979686907998,0.922013043726668,0.922223902701703,0.883882419979145,0.92069579514965,0.880753840134903,0.906242669136355,0.912424170740271,0.905681680399713,0.916339241211594,0.905555913853695,0.9230652844553,0.927196890740085,0.893253289817454,0.917813223390504,0.901907382180995,0.914860834881082,0.892474097608104,0.901550191682538,0.892517660075198,0.902494387878511
"trt41-3",0.887319374799998,0.91368076012302,0.914155766118652,0.923669314581338,0.905261005933731,0.90431986153319,0.90010994295673,0.919741400599339,0.901706969510365,0.919855541690974,0.920571281637277,0.926392524298057,0.901648476046509,0.919452625816759,0.904923915188285,0.917125540012338,0.902019852967701,0.915634354328821,1,0.891480476059281,0.918101240548488,0.893326201682725,0.918473885031122,0.920489001315122,0.913982060054783,0.905242922590208,0.915482035768658,0.903181792603418,0.898839836122891,0.910663409871162,0.899448172104987,0.914281772875542,0.895800322707399,0.924335716837383,0.92304333356334,0.891563641732386,0.919346598028883,0.899935579925174,0.915488987211548,0.897986767802372,0.916171931143271,0.892630636375796,0.918992790175439
"trt42-1",0.920919318072461,0.902746667083204,0.900490500579538,0.899753744193746,0.919137635424357,0.896661071226375,0.923280731069275,0.904002397400508,0.92486883614338,0.899605245060714,0.899126710580412,0.895806664588193,0.922994637972562,0.899146257200567,0.923586357180606,0.903222116223744,0.927405733466922,0.904469775608455,0.891480476059281,1,0.898985379326626,0.925202837365464,0.905096446043298,0.898987998024325,0.901098340951901,0.893694827117369,0.896629784268123,0.891923066285043,0.922060719727266,0.892677831700966,0.923767539202909,0.894050570871612,0.922130470900292,0.899526402454414,0.902973122038399,0.908457801307288,0.89429221051638,0.916340163493172,0.893614984282808,0.909611387452358,0.88167943001033,0.910473587518874,0.880838625818363
"trt42-2",0.893235802796837,0.916446919001904,0.920878680281067,0.921539649854061,0.903054467917574,0.907215955564754,0.904608998306616,0.918830218152171,0.903177579674572,0.916572139364942,0.920895941072491,0.921451527822233,0.905831204903128,0.920808705171213,0.905387175144054,0.920474565126914,0.90463482784775,0.9214572159458,0.918101240548488,0.898985379326626,1,0.901510020642921,0.921686192244288,0.920807039292144,0.916369227867834,0.8920624285244,0.915900938000114,0.889833203641574,0.901144287841992,0.909729396838344,0.900448807743674,0.917891701481405,0.899322726135288,0.920883309457339,0.922044352155924,0.892331526920711,0.918304539730523,0.899651655244918,0.915134009115945,0.891062737482828,0.907069261232587,0.889187303218913,0.908160504474212
"trt43-1",0.920856263965814,0.904368415574507,0.90177986103709,0.901229281953796,0.920784239829061,0.897716253766187,0.9240065033289,0.905996098317729,0.925212286906179,0.900811453219038,0.900870290111721,0.897786951254621,0.925931341217219,0.901464158901208,0.923924119060325,0.903508738679581,0.926649245618985,0.905722082928706,0.893326201682725,0.925202837365464,0.901510020642921,1,0.907140239368152,0.900794227753434,0.901681033156143,0.896335269324769,0.89930613854441,0.894955553172236,0.922655149935284,0.894258761517801,0.924176511200704,0.895532785291628,0.923585588671841,0.902539152976628,0.904750859116594,0.906979435323042,0.895774648533379,0.916957916761462,0.893900826792538,0.910355643908936,0.883710399611922,0.911176138793987,0.882916941190042
